"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Mar 7, 01:00 pm",1.55238,0.623923,269.965,1.29929
"Mar 7, 02:00 pm",1.50871,0.623769,269.965,1.26298
"Mar 7, 03:00 pm",1.30524,0.624813,269.965,1.09104
"Mar 7, 04:00 pm",0.818656,0.624212,269.965,0.684721
"Mar 7, 05:00 pm",0.100871,0.0916775,269.965,0.29554
"Mar 7, 06:00 pm",0.00902137,-1,236.546,0.29554
"Mar 7, 07:00 pm",-0.00936037,-1,208.053,0.29554
"Mar 7, 08:00 pm",-0.00459631,-1,182.554,0.29554
"Mar 7, 09:00 pm",-0.00408319,-1,163.024,0.29554
"Mar 7, 10:00 pm",-0.00348378,-1,145.585,0.29554
"Mar 7, 11:00 pm",-0.00297702,-1,130.69,0.29554
"Mar 8, 12:00 am",-0.00260798,-1,117.698,0.29554
"Mar 8, 01:00 am",-0.0022737,-1,106.321,0.29554
"Mar 8, 02:00 am",-0.00202199,-1,96.2845,0.29554
"Mar 8, 03:00 am",-0.00178597,-1,87.3894,0.29554
"Mar 8, 04:00 am",-0.0015857,-1,79.5206,0.29554
"Mar 8, 05:00 am",-0.00141465,-1,72.527,0.29554
"Mar 8, 06:00 am",-0.00122422,-1,66.409,0.29554
"Mar 8, 07:00 am",0.00247583,-1,70.7606,0.29554
"Mar 8, 08:00 am",0.0236521,-1,140.415,0.29554
"Mar 8, 09:00 am",0.797139,0.49748,269.965,0.764716
"Mar 8, 10:00 am",1.16194,0.625324,269.965,0.970531
"Mar 8, 11:00 am",0.857736,0.624389,269.965,0.717248
"Mar 8, 12:00 pm",0.848627,0.624199,269.965,0.709809
"Mar 8, 01:00 pm",0.286779,0.483696,269.965,0.29554
"Mar 8, 02:00 pm",0.0650787,0.0162029,269.965,0.29554
"Mar 8, 03:00 pm",0.01304,-1,239.421,0.29554
"Mar 8, 04:00 pm",-0.00937057,-1,211.112,0.29554
"Mar 8, 05:00 pm",-0.00442233,-1,186.103,0.29554
"Mar 8, 06:00 pm",-0.00403488,-1,167.074,0.29554
"Mar 8, 07:00 pm",-0.00343546,-1,149.901,0.29554
"Mar 8, 08:00 pm",-0.00296625,-1,135.169,0.29554
"Mar 8, 09:00 pm",-0.0025722,-1,122.319,0.29554
"Mar 8, 10:00 pm",-0.00226897,-1,111.049,0.29554
"Mar 8, 11:00 pm",-0.00199339,-1,101.113,0.29554
"Mar 9, 12:00 am",-0.00176134,-1,92.3589,0.29554
"Mar 9, 01:00 am",-0.00158768,-1,84.5425,0.29554
"Mar 9, 02:00 am",-0.00141623,-1,77.5451,0.29554
"Mar 9, 03:00 am",-0.00129014,-1,71.2441,0.29554
"Mar 9, 04:00 am",-0.0011594,-1,65.5586,0.29554
"Mar 9, 05:00 am",-0.00104531,-1,60.4583,0.29554
"Mar 9, 06:00 am",-0.000925445,-1,55.9244,0.29554
"Mar 9, 07:00 am",-0.000800859,-1,51.9855,0.29554
"Mar 9, 08:00 am",0.00379501,-1,60.8152,0.29554
"Mar 9, 09:00 am",0.0197328,-1,123.199,0.29554
"Mar 9, 10:00 am",0.00340477,-1,176.016,0.29554
"Mar 9, 11:00 am",0.00626771,-1,196.445,0.29554
"Mar 9, 12:00 pm",-0.00356841,-1,200.812,0.29554
"Mar 9, 01:00 pm",-0.00284556,-1,185.013,0.29554
"Mar 9, 02:00 pm",0.00569026,-1,194.604,0.29554
"Mar 9, 03:00 pm",1.17221,0.546267,269.965,1.05573
"Mar 9, 04:00 pm",0.855963,0.624558,269.965,0.715602
"Mar 9, 05:00 pm",0.11695,0.125582,269.965,0.29554
"Mar 9, 06:00 pm",0.0101155,-1,237.33,0.29554
"Mar 9, 07:00 pm",-0.00923031,-1,209.398,0.29554
"Mar 9, 08:00 pm",-0.00464635,-1,183.831,0.29554
"Mar 9, 09:00 pm",-0.00408686,-1,164.247,0.29554
"Mar 9, 10:00 pm",-0.00349359,-1,146.786,0.29554
"Mar 9, 11:00 pm",-0.00298369,-1,131.861,0.29554
"Mar 10, 12:00 am",-0.00261333,-1,118.848,0.29554
"Mar 10, 01:00 am",-0.00227809,-1,107.452,0.29554
"Mar 10, 02:00 am",-0.00200091,-1,97.4691,0.29554
"Mar 10, 03:00 am",-0.00176804,-1,88.6719,0.29554
"Mar 10, 04:00 am",-0.00157046,-1,80.8841,0.29554
"Mar 10, 05:00 am",-0.00140147,-1,73.9603,0.29554
"Mar 10, 06:00 am",-0.00123432,-1,67.8422,0.29554
"Mar 10, 07:00 am",0.00834698,-1,88.1092,0.29554
"Mar 10, 08:00 am",0.0326449,-1,192.921,0.29554
"Mar 10, 09:00 am",1.31666,0.650142,269.965,1.08621
"Mar 10, 10:00 am",1.57289,0.623911,269.965,1.31649
"Mar 10, 11:00 am",1.61563,0.624303,269.965,1.35158
"Mar 10, 12:00 pm",1.6556,0.624052,269.965,1.38551
"Mar 10, 01:00 pm",1.61947,0.624383,269.965,1.35465
"Mar 10, 02:00 pm",1.5753,0.624058,269.965,1.31825
"Mar 10, 03:00 pm",1.38573,0.62419,269.965,1.15932
"Mar 10, 04:00 pm",0.894723,0.623917,269.965,0.748663
"Mar 10, 05:00 pm",0.131322,0.155888,269.965,0.29554
"Mar 10, 06:00 pm",0.0106599,-1,237.72,0.29554
"Mar 10, 07:00 pm",-0.00918172,-1,210.036,0.29554
"Mar 10, 08:00 pm",-0.0046225,-1,184.517,0.29554
"Mar 10, 09:00 pm",-0.00401387,-1,165.217,0.29554
"Mar 10, 10:00 pm",-0.00343993,-1,148.059,0.29554
"Mar 10, 11:00 pm",-0.00293974,-1,133.371,0.29554
"Mar 11, 12:00 am",-0.00257706,-1,120.555,0.29554
"Mar 11, 01:00 am",-0.00224797,-1,109.324,0.29554
"Mar 11, 02:00 am",-0.00197556,-1,99.4778,0.29554
"Mar 11, 03:00 am",-0.00174651,-1,90.7967,0.29554
"Mar 11, 04:00 am",-0.00157492,-1,83.0435,0.29554
"Mar 11, 05:00 am",-0.00140533,-1,76.1006,0.29554
"Mar 11, 06:00 am",-0.00123753,-1,69.9681,0.29554
"Mar 11, 07:00 am",0.00830508,-1,90.1072,0.29554
"Mar 11, 08:00 am",0.429624,-0.190336,250.171,0.466349
"Mar 11, 09:00 am",1.30542,0.624364,269.965,1.09184
"Mar 11, 10:00 am",1.51562,0.623665,269.965,1.26895
"Mar 11, 11:00 am",1.5564,0.62391,269.965,1.30268
"Mar 11, 12:00 pm",1.58378,0.624076,269.965,1.32532
"Mar 11, 01:00 pm",1.54331,0.623893,269.965,1.29175
"Mar 11, 02:00 pm",0.100932,0.0918069,269.965,0.29554
"Mar 11, 03:00 pm",1.29271,0.622688,269.965,1.08364
"Mar 11, 04:00 pm",0.837911,0.624743,269.965,0.700332
"Mar 11, 05:00 pm",0.117228,0.126168,269.965,0.29554
"Mar 11, 06:00 pm",0.010677,-1,237.732,0.29554
"Mar 11, 07:00 pm",-0.00917432,-1,210.016,0.29554
"Mar 11, 08:00 pm",-0.00457171,-1,184.718,0.29554
"Mar 11, 09:00 pm",-0.00402696,-1,165.47,0.29554
"Mar 11, 10:00 pm",-0.00344669,-1,148.266,0.29554
"Mar 11, 11:00 pm",-0.00297357,-1,133.474,0.29554
"Mar 12, 12:00 am",-0.00257819,-1,120.585,0.29554
"Mar 12, 01:00 am",-0.00227429,-1,109.281,0.29554
"Mar 12, 02:00 am",-0.00202255,-1,99.247,0.29554
"Mar 12, 03:00 am",-0.00178616,-1,90.3574,0.29554
"Mar 12, 04:00 am",-0.00160889,-1,82.428,0.29554
"Mar 12, 05:00 am",-0.00143455,-1,75.333,0.29554
"Mar 12, 06:00 am",-0.00124115,-1,69.1302,0.29554
"Mar 12, 07:00 am",0.00964183,-1,92.8864,0.29554
"Mar 12, 08:00 am",0.476973,-0.189193,268.942,0.486617
"Mar 12, 09:00 am",1.34345,0.6241,269.965,1.12407
"Mar 12, 10:00 am",1.55212,0.623802,269.965,1.29929
"Mar 12, 11:00 am",1.5879,0.624101,269.965,1.32872
"Mar 12, 12:00 pm",1.61357,0.624305,269.965,1.34986
"Mar 12, 01:00 pm",1.57018,0.624029,269.965,1.31402
"Mar 12, 02:00 pm",1.51509,0.623799,269.965,1.26828
"Mar 12, 03:00 pm",1.30847,0.624811,269.965,1.09373
"Mar 12, 04:00 pm",0.812099,0.624513,269.965,0.67896
"Mar 12, 05:00 pm",0.11275,0.116726,269.965,0.29554
"Mar 12, 06:00 pm",0.010197,-1,237.389,0.29554
"Mar 12, 07:00 pm",-0.00925218,-1,209.393,0.29554
"Mar 12, 08:00 pm",-0.00460586,-1,183.903,0.29554
"Mar 12, 09:00 pm",-0.00409275,-1,164.386,0.29554
"Mar 12, 10:00 pm",-0.00349758,-1,146.898,0.29554
"Mar 12, 11:00 pm",-0.00298673,-1,131.959,0.29554
"Mar 13, 12:00 am",-0.00261595,-1,118.933,0.29554
"Mar 13, 01:00 am",-0.0022802,-1,107.527,0.29554
"Mar 13, 02:00 am",-0.00200269,-1,97.5345,0.29554
"Mar 13, 03:00 am",-0.00176953,-1,88.7298,0.29554
"Mar 13, 04:00 am",-0.00157173,-1,80.9354,0.29554
"Mar 13, 05:00 am",-0.00140256,-1,74.006,0.29554
"Mar 13, 06:00 am",-0.00121385,-1,67.9433,0.29554
"Mar 13, 07:00 am",0.00842128,-1,88.4548,0.29554
"Mar 13, 08:00 am",0.389598,-0.191796,238.692,0.445153
"Mar 13, 09:00 am",1.26227,0.623594,269.965,1.05683
"Mar 13, 10:00 am",1.48521,0.623603,269.965,1.24358
"Mar 13, 11:00 am",1.55672,0.623887,269.965,1.30299
"Mar 13, 12:00 pm",1.60109,0.624188,269.965,1.33962
"Mar 13, 01:00 pm",1.57175,0.624026,269.965,1.31534
"Mar 13, 02:00 pm",1.52651,0.623824,269.965,1.2778
"Mar 13, 03:00 pm",1.33991,0.624624,269.965,1.12032
"Mar 13, 04:00 pm",0.860584,0.624503,269.965,0.71952
"Mar 13, 05:00 pm",0.131091,0.155402,269.965,0.29554
"Mar 13, 06:00 pm",0.0102885,-1,237.454,0.29554
"Mar 13, 07:00 pm",-0.00920612,-1,209.661,0.29554
"Mar 13, 08:00 pm",-0.00464075,-1,184.073,0.29554
"Mar 13, 09:00 pm",-0.0040293,-1,164.682,0.29554
"Mar 13, 10:00 pm",-0.003422,-1,147.539,0.29554
"Mar 13, 11:00 pm",-0.00292547,-1,132.925,0.29554
"Mar 14, 12:00 am",-0.00256545,-1,120.167,0.29554
"Mar 14, 01:00 am",-0.00226392,-1,108.912,0.29554
"Mar 14, 02:00 am",-0.00198905,-1,98.9928,0.29554
"Mar 14, 03:00 am",-0.00178158,-1,90.1855,0.29554
"Mar 14, 04:00 am",-0.0015821,-1,82.3376,0.29554
"Mar 14, 05:00 am",-0.00143363,-1,75.3021,0.29554
"Mar 14, 06:00 am",-0.0012621,-1,69.0397,0.29554
"Mar 14, 07:00 am",-0.00105153,-1,63.7174,0.29554
"Mar 14, 08:00 am",0.277657,-0.462188,218.333,0.386271
"Mar 14, 09:00 am",0.11244,0.116072,269.965,0.29554
"Mar 14, 10:00 am",0.287981,0.486231,269.965,0.29554
"Mar 14, 11:00 am",0.0441945,-1,261.126,0.29554
"Mar 14, 12:00 pm",1.02086,0.624398,269.965,0.868539
"Mar 14, 01:00 pm",0.888419,0.623776,269.965,0.743527
"Mar 14, 02:00 pm",0.741076,0.623832,269.965,0.62013
"Mar 14, 03:00 pm",0.834163,0.624182,269.965,0.697724
"Mar 14, 04:00 pm",0.790976,0.624321,269.965,0.661465
"Mar 14, 05:00 pm",0.11916,0.130244,269.965,0.29554
"Mar 14, 06:00 pm",0.0101807,-1,237.377,0.29554
"Mar 14, 07:00 pm",-0.00918351,-1,209.586,0.29554
"Mar 14, 08:00 pm",-0.00459159,-1,184.244,0.29554
"Mar 14, 09:00 pm",-0.00400939,-1,164.99,0.29554
"Mar 14, 10:00 pm",-0.00343244,-1,147.861,0.29554
"Mar 14, 11:00 pm",-0.00296246,-1,133.124,0.29554
"Mar 15, 12:00 am",-0.00259581,-1,120.206,0.29554
"Mar 15, 01:00 am",-0.0022634,-1,108.892,0.29554
"Mar 15, 02:00 am",-0.00201323,-1,98.9084,0.29554
"Mar 15, 03:00 am",-0.00177845,-1,90.0579,0.29554
"Mar 15, 04:00 am",-0.00157922,-1,82.227,0.29554
"Mar 15, 05:00 am",-0.00140903,-1,75.2659,0.29554
"Mar 15, 06:00 am",-0.0012408,-1,69.1155,0.29554
"Mar 15, 07:00 am",0.00992848,-1,93.6462,0.29554
"Mar 15, 08:00 am",0.420115,-0.190418,253.752,0.457414
"Mar 15, 09:00 am",1.27577,0.624483,269.965,1.06686
"Mar 15, 10:00 am",1.49907,0.623618,269.965,1.25516
"Mar 15, 11:00 am",1.57679,0.624001,269.965,1.3196
"Mar 15, 12:00 pm",1.61287,0.624291,269.965,1.34929
"Mar 15, 01:00 pm",1.57599,0.624061,269.965,1.31883
"Mar 15, 02:00 pm",1.54966,0.62391,269.965,1.29704
"Mar 15, 03:00 pm",1.36681,0.624462,269.965,1.14307
"Mar 15, 04:00 pm",0.88108,0.624198,269.965,0.736964
"Mar 15, 05:00 pm",0.148557,0.192231,269.965,0.29554
"Mar 15, 06:00 pm",0.0110971,-1,238.033,0.29554
"Mar 15, 07:00 pm",-0.00904142,-1,210.837,0.29554
"Mar 15, 08:00 pm",-0.00464854,-1,185.416,0.29554
"Mar 15, 09:00 pm",-0.00400778,-1,166.111,0.29554
"Mar 15, 10:00 pm",-0.00343938,-1,148.977,0.29554
"Mar 15, 11:00 pm",-0.00293877,-1,134.299,0.29554
"Mar 16, 12:00 am",-0.00257607,-1,121.494,0.29554
"Mar 16, 01:00 am",-0.00227277,-1,110.199,0.29554
"Mar 16, 02:00 am",-0.00202103,-1,100.176,0.29554
"Mar 16, 03:00 am",-0.00180877,-1,91.2276,0.29554
"Mar 16, 04:00 am",-0.00162825,-1,83.1973,0.29554
"Mar 16, 05:00 am",-0.00145107,-1,76.018,0.29554
"Mar 16, 06:00 am",-0.00125534,-1,69.7423,0.29554
"Mar 16, 07:00 am",0.0139546,-1,105.119,0.29554
"Mar 16, 08:00 am",0.598168,0.343251,269.965,0.679794
"Mar 16, 09:00 am",1.41387,0.623594,269.965,1.18383
"Mar 16, 10:00 am",1.62112,0.624288,269.965,1.3562
"Mar 16, 11:00 am",1.66862,0.624548,269.965,1.39548
"Mar 16, 12:00 pm",1.71247,0.625088,269.965,1.43114
"Mar 16, 01:00 pm",1.67719,0.623932,269.965,1.40382
"Mar 16, 02:00 pm",1.62129,0.624417,269.965,1.35611
"Mar 16, 03:00 pm",1.4294,0.623901,269.965,1.19634
"Mar 16, 04:00 pm",0.923356,0.624676,269.965,0.771843
"Mar 16, 05:00 pm",0.166381,0.229815,269.965,0.29554
"Mar 16, 06:00 pm",0.0119044,-1,238.61,0.29554
"Mar 16, 07:00 pm",-0.00894787,-1,211.823,0.29554
"Mar 16, 08:00 pm",-0.0046444,-1,186.455,0.29554
"Mar 16, 09:00 pm",-0.00397668,-1,167.287,0.29554
"Mar 16, 10:00 pm",-0.00341981,-1,150.28,0.29554
"Mar 16, 11:00 pm",-0.00292206,-1,135.697,0.29554
"Mar 17, 12:00 am",-0.0025622,-1,122.972,0.29554
"Mar 17, 01:00 am",-0.00226117,-1,111.743,0.29554
"Mar 17, 02:00 am",-0.00201117,-1,101.776,0.29554
"Mar 17, 03:00 am",-0.00180036,-1,92.8752,0.29554
"Mar 17, 04:00 am",-0.00159793,-1,84.95,0.29554
"Mar 17, 05:00 am",-0.0014473,-1,77.8475,0.29554
"Mar 17, 06:00 am",-0.00125221,-1,71.5878,0.29554
"Mar 17, 07:00 am",0.00822725,-1,91.4823,0.29554
"Mar 17, 08:00 am",0.583658,0.391563,269.965,0.53984
"Mar 17, 09:00 am",1.46211,0.623462,269.965,1.22445
"Mar 17, 10:00 am",1.66982,0.623648,269.965,1.39817
"Mar 17, 11:00 am",1.7049,0.625057,269.965,1.42487
"Mar 17, 12:00 pm",1.74866,0.625392,269.965,1.46081
"Mar 17, 01:00 pm",1.70859,0.625113,269.965,1.42784
"Mar 17, 02:00 pm",1.65697,0.624166,269.965,1.38644
"Mar 17, 03:00 pm",1.47275,0.623827,269.965,1.23277
"Mar 17, 04:00 pm",0.980982,0.624222,269.965,0.820533
"Mar 17, 05:00 pm",0.199808,0.300303,269.965,0.29554
"Mar 17, 06:00 pm",0.0125131,-1,239.045,0.29554
"Mar 17, 07:00 pm",-0.00886208,-1,212.576,0.29554
"Mar 17, 08:00 pm",-0.00465594,-1,187.285,0.29554
"Mar 17, 09:00 pm",-0.00397152,-1,168.121,0.29554
"Mar 17, 10:00 pm",-0.00338728,-1,151.227,0.29554
"Mar 17, 11:00 pm",-0.0028958,-1,136.791,0.29554
"Mar 18, 12:00 am",-0.00254045,-1,124.184,0.29554
"Mar 18, 01:00 am",-0.00224297,-1,113.055,0.29554
"Mar 18, 02:00 am",-0.00197121,-1,103.24,0.29554
"Mar 18, 03:00 am",-0.00174261,-1,94.5879,0.29554
"Mar 18, 04:00 am",-0.00154866,-1,86.923,0.29554
"Mar 18, 05:00 am",-0.00138259,-1,80.1048,0.29554
"Mar 18, 06:00 am",-0.00121797,-1,74.0777,0.29554
"Mar 18, 07:00 am",0.0168056,-1,117.137,0.29554
"Mar 18, 08:00 am",0.328801,-0.191043,254.14,0.451841
"Mar 18, 09:00 am",1.47854,0.623212,269.965,1.23864
"Mar 18, 10:00 am",1.68313,0.625412,269.965,1.40599
"Mar 18, 11:00 am",1.73116,0.625226,269.965,1.4465
"Mar 18, 12:00 pm",1.77482,0.625709,269.965,1.48205
"Mar 18, 01:00 pm",1.73175,0.625277,269.965,1.44689
"Mar 18, 02:00 pm",1.68388,0.625605,269.965,1.40625
"Mar 18, 03:00 pm",1.50105,0.623848,269.965,1.25643
"Mar 18, 04:00 pm",1.00588,0.623947,269.965,0.841679
"Mar 18, 05:00 pm",0.21715,0.336871,269.965,0.29554
"Mar 18, 06:00 pm",0.012628,-1,239.127,0.29554
"Mar 18, 07:00 pm",-0.00879709,-1,212.855,0.29554
"Mar 18, 08:00 pm",-0.00464222,-1,187.712,0.29554
"Mar 18, 09:00 pm",-0.00395508,-1,168.624,0.29554
"Mar 18, 10:00 pm",-0.00337448,-1,151.805,0.29554
"Mar 18, 11:00 pm",-0.00291355,-1,137.348,0.29554
"Mar 19, 12:00 am",-0.00255496,-1,124.667,0.29554
"Mar 19, 01:00 am",-0.00222935,-1,113.549,0.29554
"Mar 19, 02:00 am",-0.00198431,-1,103.729,0.29554
"Mar 19, 03:00 am",-0.00177754,-1,94.9509,0.29554
"Mar 19, 04:00 am",-0.00160138,-1,87.0662,0.29554
"Mar 19, 05:00 am",-0.00142795,-1,80.012,0.29554
"Mar 19, 06:00 am",-0.00125698,-1,73.7831,0.29554
"Mar 19, 07:00 am",0.00938066,-1,96.7763,0.29554
"Mar 19, 08:00 am",0.639027,0.43026,269.965,0.566156
"Mar 19, 09:00 am",1.48123,0.623457,269.965,1.24048
"Mar 19, 10:00 am",1.67085,0.623793,269.965,1.39876
"Mar 19, 11:00 am",1.69345,0.625023,269.965,1.41536
"Mar 19, 12:00 pm",1.72664,0.625199,269.965,1.44278
"Mar 19, 01:00 pm",1.15339,0.624607,269.965,0.964314
"Mar 19, 02:00 pm",0.892432,0.623802,269.965,0.74686
"Mar 19, 03:00 pm",0.476049,0.623816,269.965,0.398322
"Mar 19, 04:00 pm",0.61878,0.623083,269.965,0.518289
"Mar 19, 05:00 pm",0.178992,0.256409,269.965,0.29554
"Mar 19, 06:00 pm",0.0127538,-1,239.216,0.29554
"Mar 19, 07:00 pm",-0.0088322,-1,212.843,0.29554
"Mar 19, 08:00 pm",-0.00459426,-1,187.772,0.29554
"Mar 19, 09:00 pm",-0.00389849,-1,168.942,0.29554
"Mar 19, 10:00 pm",-0.00335849,-1,152.279,0.29554
"Mar 19, 11:00 pm",-0.00287231,-1,137.97,0.29554
"Mar 20, 12:00 am",-0.00252099,-1,125.472,0.29554
"Mar 20, 01:00 am",-0.00222672,-1,114.432,0.29554
"Mar 20, 02:00 am",-0.0019575,-1,104.693,0.29554
"Mar 20, 03:00 am",-0.00175459,-1,96.0387,0.29554
"Mar 20, 04:00 am",-0.00155891,-1,88.3213,0.29554
"Mar 20, 05:00 am",-0.00141352,-1,81.3979,0.29554
"Mar 20, 06:00 am",-0.00124469,-1,75.2321,0.29554
"Mar 20, 07:00 am",-0.00109868,-1,69.818,0.29554
"Mar 20, 08:00 am",-0.000951801,-1,65.1088,0.29554
"Mar 20, 09:00 am",0.731354,0.368887,269.965,0.646231
"Mar 20, 10:00 am",0.812419,0.624395,269.965,0.679336
"Mar 20, 11:00 am",1.40304,0.623797,269.965,1.17443
"Mar 20, 12:00 pm",0.36973,0.625055,269.965,0.308835
"Mar 20, 01:00 pm",0.204463,0.310118,269.965,0.29554
"Mar 20, 02:00 pm",0.157374,0.210824,269.965,0.29554
"Mar 20, 03:00 pm",0.79183,0.622733,269.965,0.663594
"Mar 20, 04:00 pm",0.921209,0.624177,269.965,0.770564
"Mar 20, 05:00 pm",0.0832814,0.0545866,269.965,0.29554
"Mar 20, 06:00 pm",0.00948019,-1,236.875,0.29554
"Mar 20, 07:00 pm",-0.00919876,-1,208.662,0.29554
"Mar 20, 08:00 pm",-0.0043268,-1,184.45,0.29554
"Mar 20, 09:00 pm",-0.00392181,-1,165.854,0.29554
"Mar 20, 10:00 pm",-0.00334355,-1,149.156,0.29554
"Mar 20, 11:00 pm",-0.0029215,-1,134.721,0.29554
"Mar 21, 12:00 am",-0.00256193,-1,121.983,0.29554
"Mar 21, 01:00 am",-0.00223498,-1,110.825,0.29554
"Mar 21, 02:00 am",-0.00196479,-1,101.04,0.29554
"Mar 21, 03:00 am",-0.00173727,-1,92.4099,0.29554
"Mar 21, 04:00 am",-0.00154412,-1,84.7647,0.29554
"Mar 21, 05:00 am",-0.00135669,-1,78.0254,0.29554
"Mar 21, 06:00 am",-0.0011956,-1,72.1135,0.29554
"Mar 21, 07:00 am",0.0186313,-1,120.123,0.29554
"Mar 21, 08:00 am",0.673236,0.080907,266.96,0.708791
"Mar 21, 09:00 am",1.42442,0.623752,269.965,1.19241
"Mar 21, 10:00 am",1.61223,0.624224,269.965,1.34888
"Mar 21, 11:00 am",1.6351,0.624513,269.965,1.36749
"Mar 21, 12:00 pm",1.67744,0.624042,269.965,1.40382
"Mar 21, 01:00 pm",1.64406,0.624634,269.965,1.37477
"Mar 21, 02:00 pm",1.60076,0.624255,269.965,1.33921
"Mar 21, 03:00 pm",1.41907,0.624154,269.965,1.18728
"Mar 21, 04:00 pm",0.762832,0.624878,269.965,0.637445
"Mar 21, 05:00 pm",0.108029,0.106772,269.965,0.29554
"Mar 21, 06:00 pm",0.0111793,-1,238.092,0.29554
"Mar 21, 07:00 pm",-0.00908848,-1,210.627,0.29554
"Mar 21, 08:00 pm",-0.00445401,-1,185.829,0.29554
"Mar 21, 09:00 pm",-0.00394847,-1,167.038,0.29554
"Mar 21, 10:00 pm",-0.00338205,-1,150.181,0.29554
"Mar 21, 11:00 pm",-0.00289315,-1,135.756,0.29554
"Mar 22, 12:00 am",-0.00253874,-1,123.152,0.29554
"Mar 22, 01:00 am",-0.00221588,-1,112.098,0.29554
"Mar 22, 02:00 am",-0.00194854,-1,102.401,0.29554
"Mar 22, 03:00 am",-0.00172352,-1,93.8454,0.29554
"Mar 22, 04:00 am",-0.00153232,-1,86.2637,0.29554
"Mar 22, 05:00 am",-0.00139068,-1,79.455,0.29554
"Mar 22, 06:00 am",-0.00122499,-1,73.3889,0.29554
"Mar 22, 07:00 am",-0.00104029,-1,68.1774,0.29554
"Mar 22, 08:00 am",0.423418,0.239312,269.965,0.438999
"Mar 22, 09:00 am",1.05366,0.623863,269.965,0.881776
"Mar 22, 10:00 am",1.66444,0.624155,269.965,1.39272
"Mar 22, 11:00 am",1.72632,0.625182,269.965,1.44254
"Mar 22, 12:00 pm",1.77564,0.625713,269.965,1.48273
"Mar 22, 01:00 pm",1.73707,0.625313,269.965,1.45128
"Mar 22, 02:00 pm",1.69294,0.625066,269.965,1.41485
"Mar 22, 03:00 pm",1.51973,0.623878,269.965,1.27203
"Mar 22, 04:00 pm",1.03938,0.624083,269.965,0.869564
"Mar 22, 05:00 pm",0.251517,0.409341,269.965,0.29554
"Mar 22, 06:00 pm",0.0135152,-1,239.76,0.29554
"Mar 22, 07:00 pm",-0.00861554,-1,214.15,0.29554
"Mar 22, 08:00 pm",-0.00484425,-1,188.686,0.29554
"Mar 22, 09:00 pm",-0.00413008,-1,168.72,0.29554
"Mar 22, 10:00 pm",-0.0035457,-1,151.1,0.29554
"Mar 22, 11:00 pm",-0.00305301,-1,135.906,0.29554
"Mar 23, 12:00 am",-0.00269589,-1,122.548,0.29554
"Mar 23, 01:00 am",-0.00237243,-1,110.736,0.29554
"Mar 23, 02:00 am",-0.00210451,-1,100.281,0.29554
"Mar 23, 03:00 am",-0.00187954,-1,90.966,0.29554
"Mar 23, 04:00 am",-0.00166534,-1,82.6877,0.29554
"Mar 23, 05:00 am",-0.00148281,-1,75.3454,0.29554
"Mar 23, 06:00 am",-0.00130431,-1,68.8663,0.29554
"Mar 23, 07:00 am",0.0220113,-1,125.732,0.29554
"Mar 23, 08:00 am",0.772783,0.452561,269.965,0.771648
"Mar 23, 09:00 am",1.50162,0.623467,269.965,1.25755
"Mar 23, 10:00 am",1.70749,0.624965,269.965,1.42721
"Mar 23, 11:00 am",1.74367,0.625324,269.965,1.45677
"Mar 23, 12:00 pm",1.79484,0.626007,269.965,1.49818
"Mar 23, 01:00 pm",1.74392,0.625365,269.965,1.4569
"Mar 23, 02:00 pm",1.66154,0.624325,269.965,1.38997
"Mar 23, 03:00 pm",1.44167,0.623859,269.965,1.20668
"Mar 23, 04:00 pm",0.922371,0.624664,269.965,0.771031
"Mar 23, 05:00 pm",0.189725,0.279041,269.965,0.29554
"Mar 23, 06:00 pm",0.0111476,-1,238.069,0.29554
"Mar 23, 07:00 pm",-0.0090921,-1,210.825,0.29554
"Mar 23, 08:00 pm",-0.00484438,-1,184.67,0.29554
"Mar 23, 09:00 pm",-0.00415535,-1,164.577,0.29554
"Mar 23, 10:00 pm",-0.00353157,-1,146.886,0.29554
"Mar 23, 11:00 pm",-0.00301297,-1,131.805,0.29554
"Mar 24, 12:00 am",-0.00261015,-1,118.742,0.29554
"Mar 24, 01:00 am",-0.00227552,-1,107.363,0.29554
"Mar 24, 02:00 am",-0.00199881,-1,97.3899,0.29554
"Mar 24, 03:00 am",-0.00176621,-1,88.6021,0.29554
"Mar 24, 04:00 am",-0.00156892,-1,80.8221,0.29554
"Mar 24, 05:00 am",-0.00140015,-1,73.9051,0.29554
"Mar 24, 06:00 am",-0.00123318,-1,67.7928,0.29554
"Mar 24, 07:00 am",0.02291,-1,127.201,0.29554
"Mar 24, 08:00 am",0.773651,0.460272,269.965,0.767421
"Mar 24, 09:00 am",1.48661,0.623456,269.965,1.245
"Mar 24, 10:00 am",1.68226,0.626183,269.965,1.40382
"Mar 24, 11:00 am",1.70733,0.625062,269.965,1.42689
"Mar 24, 12:00 pm",1.74777,0.625367,269.965,1.46011
"Mar 24, 01:00 pm",1.69066,0.625053,269.965,1.41297
"Mar 24, 02:00 pm",1.66346,0.624386,269.965,1.39147
"Mar 24, 03:00 pm",1.45922,0.623832,269.965,1.22143
"Mar 24, 04:00 pm",0.96106,0.624397,269.965,0.803675
"Mar 24, 05:00 pm",0.220507,0.343949,269.965,0.29554
"Mar 24, 06:00 pm",0.01258,-1,239.092,0.29554
