"Time stamp","Field thermal power leaving in steam | (MWt)","Field timestep-averaged outlet quality","Field timestep-averaged outlet temperature | (C)","Field total mass flow rate | (kg/s)"
"Aug 8, 07:00 pm",-0.00266143,-1,152.764,0.267669
"Aug 8, 08:00 pm",-0.00230526,-1,140.604,0.267669
"Aug 8, 09:00 pm",-0.00211921,-1,128.995,0.267669
"Aug 8, 10:00 pm",-0.00184323,-1,118.779,0.267669
"Aug 8, 11:00 pm",-0.0016498,-1,109.704,0.267669
"Aug 9, 12:00 am",-0.0014587,-1,101.615,0.267669
"Aug 9, 01:00 am",-0.00129536,-1,94.4431,0.267669
"Aug 9, 02:00 am",-0.00115595,-1,88.0524,0.267669
"Aug 9, 03:00 am",-0.00103515,-1,82.3384,0.267669
"Aug 9, 04:00 am",-0.000930124,-1,77.2138,0.267669
"Aug 9, 05:00 am",-0.000838259,-1,72.6046,0.267669
"Aug 9, 06:00 am",0.00304207,-1,79.7983,0.267669
"Aug 9, 07:00 am",0.016926,-1,137.767,0.267669
"Aug 9, 08:00 am",0.244453,0.411059,212.377,0.267669
"Aug 9, 09:00 am",1.60194,0.630189,212.377,1.19941
"Aug 9, 10:00 am",1.76636,0.631709,212.377,1.3197
"Aug 9, 11:00 am",1.85253,0.631515,212.377,1.38448
"Aug 9, 12:00 pm",1.9134,0.631592,212.377,1.42982
"Aug 9, 01:00 pm",1.84661,0.63157,212.377,1.37995
"Aug 9, 02:00 pm",1.76685,0.63181,212.377,1.31988
"Aug 9, 03:00 pm",0.861986,0.631579,212.377,0.644064
"Aug 9, 04:00 pm",1.09485,0.63005,212.377,0.819847
"Aug 9, 05:00 pm",0.605007,0.631154,212.377,0.452309
"Aug 9, 06:00 pm",0.0223013,-1,198.771,0.267669
"Aug 9, 07:00 pm",-0.00600397,-1,178.339,0.267669
"Aug 9, 08:00 pm",-0.00303699,-1,158.558,0.267669
"Aug 9, 09:00 pm",-0.00238299,-1,145.528,0.267669
"Aug 9, 10:00 pm",-0.00221415,-1,133.516,0.267669
"Aug 9, 11:00 pm",-0.00192467,-1,122.843,0.267669
"Aug 10, 12:00 am",-0.00171514,-1,113.406,0.267669
"Aug 10, 01:00 am",-0.00151503,-1,105.008,0.267669
"Aug 10, 02:00 am",-0.00134327,-1,97.5698,0.267669
"Aug 10, 03:00 am",-0.00119715,-1,90.95,0.267669
"Aug 10, 04:00 am",-0.00107085,-1,85.0371,0.267669
"Aug 10, 05:00 am",-0.000961222,-1,79.7389,0.267669
"Aug 10, 06:00 am",0.00247594,-1,84.9548,0.267669
"Aug 10, 07:00 am",0.302914,-0.187171,192.282,0.340319
"Aug 10, 08:00 am",1.13199,0.630777,212.377,0.846795
"Aug 10, 09:00 am",1.49697,0.630269,212.377,1.12068
"Aug 10, 10:00 am",1.66382,0.631103,212.377,1.24414
"Aug 10, 11:00 am",1.76067,0.631693,212.377,1.31547
"Aug 10, 12:00 pm",1.81764,0.632352,212.377,1.35679
"Aug 10, 01:00 pm",1.7526,0.631697,212.377,1.30944
"Aug 10, 02:00 pm",1.18174,0.632215,212.377,0.882222
"Aug 10, 03:00 pm",1.50082,0.630301,212.377,1.12351
"Aug 10, 04:00 pm",0.650568,0.631019,212.377,0.486467
"Aug 10, 05:00 pm",0.495766,0.630489,212.377,0.370984
"Aug 10, 06:00 pm",0.0176732,-1,194.909,0.267669
"Aug 10, 07:00 pm",-0.00566292,-1,175.332,0.267669
"Aug 10, 08:00 pm",-0.00295225,-1,156.691,0.267669
"Aug 10, 09:00 pm",-0.00235311,-1,143.791,0.267669
"Aug 10, 10:00 pm",-0.00216754,-1,132.004,0.267669
"Aug 10, 11:00 pm",-0.00189178,-1,121.525,0.267669
"Aug 11, 12:00 am",-0.00168675,-1,112.242,0.267669
"Aug 11, 01:00 am",-0.00149087,-1,103.979,0.267669
"Aug 11, 02:00 am",-0.00134338,-1,96.5919,0.267669
"Aug 11, 03:00 am",-0.00119737,-1,89.9675,0.267669
"Aug 11, 04:00 am",-0.00107092,-1,84.0529,0.267669
"Aug 11, 05:00 am",-0.000961366,-1,78.7531,0.267669
"Aug 11, 06:00 am",-0.000828802,-1,74.1047,0.267669
"Aug 11, 07:00 am",0.00874865,-1,98.306,0.267669
"Aug 11, 08:00 am",0.399574,0.37735,212.377,0.420425
"Aug 11, 09:00 am",1.16921,0.63085,212.377,0.874551
"Aug 11, 10:00 am",0.968097,0.630849,212.377,0.724104
"Aug 11, 11:00 am",1.00419,0.630383,212.377,0.7516
"Aug 11, 12:00 pm",0.955891,0.630829,212.377,0.714994
"Aug 11, 01:00 pm",0.965928,0.630722,212.377,0.722612
"Aug 11, 02:00 pm",0.975068,0.630657,212.377,0.729517
"Aug 11, 03:00 pm",0.517928,0.630937,212.377,0.387324
"Aug 11, 04:00 pm",0.884325,0.630308,212.377,0.661945
"Aug 11, 05:00 pm",0.493177,0.630758,212.377,0.368906
"Aug 11, 06:00 pm",0.0279914,-1,203.495,0.267669
"Aug 11, 07:00 pm",-0.00577783,-1,185.22,0.267669
"Aug 11, 08:00 pm",-0.00326003,-1,163.816,0.267669
"Aug 11, 09:00 pm",-0.00246557,-1,150.251,0.267669
"Aug 11, 10:00 pm",-0.00230912,-1,137.784,0.267669
"Aug 11, 11:00 pm",-0.00199932,-1,126.692,0.267669
"Aug 12, 12:00 am",-0.0017774,-1,116.916,0.267669
"Aug 12, 01:00 am",-0.00156795,-1,108.227,0.267669
"Aug 12, 02:00 am",-0.00140908,-1,100.475,0.267669
"Aug 12, 03:00 am",-0.00125381,-1,93.5365,0.267669
"Aug 12, 04:00 am",-0.0011394,-1,87.2888,0.267669
"Aug 12, 05:00 am",-0.00102103,-1,81.6528,0.267669
"Aug 12, 06:00 am",0.00209738,-1,85.5994,0.267669
"Aug 12, 07:00 am",0.264289,0.267866,212.377,0.311042
"Aug 12, 08:00 am",1.09582,0.63049,212.377,0.820066
"Aug 12, 09:00 am",1.48072,0.630242,212.377,1.10855
"Aug 12, 10:00 am",1.66398,0.631092,212.377,1.24428
"Aug 12, 11:00 am",1.78431,0.631902,212.377,1.33276
"Aug 12, 12:00 pm",1.84324,0.631519,212.377,1.37752
"Aug 12, 01:00 pm",1.76944,0.631828,212.377,1.32178
"Aug 12, 02:00 pm",1.67183,0.630603,212.377,1.25101
"Aug 12, 03:00 pm",1.47582,0.63051,212.377,1.10446
"Aug 12, 04:00 pm",0.637989,0.631335,212.377,0.476847
"Aug 12, 05:00 pm",0.501971,0.629687,212.377,0.376054
"Aug 12, 06:00 pm",0.0273915,-1,202.999,0.267669
"Aug 12, 07:00 pm",-0.00579281,-1,184.542,0.267669
"Aug 12, 08:00 pm",-0.00323851,-1,163.299,0.267669
"Aug 12, 09:00 pm",-0.00245418,-1,149.798,0.267669
"Aug 12, 10:00 pm",-0.00229781,-1,137.388,0.267669
"Aug 12, 11:00 pm",-0.00199035,-1,126.347,0.267669
"Aug 13, 12:00 am",-0.0017475,-1,116.681,0.267669
"Aug 13, 01:00 am",-0.0015425,-1,108.138,0.267669
"Aug 13, 02:00 am",-0.00138746,-1,100.509,0.267669
"Aug 13, 03:00 am",-0.0012554,-1,93.6139,0.267669
"Aug 13, 04:00 am",-0.00112121,-1,87.4172,0.267669
"Aug 13, 05:00 am",-0.00100496,-1,81.8739,0.267669
"Aug 13, 06:00 am",0.000632449,-1,81.4836,0.267669
"Aug 13, 07:00 am",0.153854,-0.461049,174.107,0.27704
"Aug 13, 08:00 am",0.232692,0.383344,212.377,0.267669
"Aug 13, 09:00 am",1.35739,0.630383,212.377,1.016
"Aug 13, 10:00 am",1.50723,0.630368,212.377,1.1282
"Aug 13, 11:00 am",0.307203,0.530646,212.377,0.267669
"Aug 13, 12:00 pm",0.0319586,-1,206.773,0.267669
"Aug 13, 01:00 pm",-0.00373155,-1,195.562,0.267669
"Aug 13, 02:00 pm",0.0214184,-0.817702,204.592,0.267669
"Aug 13, 03:00 pm",0.393526,0.628076,212.377,0.295482
"Aug 13, 04:00 pm",0.033959,-1,208.421,0.267669
"Aug 13, 05:00 pm",0.014209,-1,192.007,0.267669
"Aug 13, 06:00 pm",-0.00565357,-1,172.889,0.267669
"Aug 13, 07:00 pm",-0.00277161,-1,154.401,0.267669
"Aug 13, 08:00 pm",-0.00240378,-1,141.625,0.267669
"Aug 13, 09:00 pm",-0.00215984,-1,129.705,0.267669
"Aug 13, 10:00 pm",-0.00188129,-1,119.287,0.267669
"Aug 13, 11:00 pm",-0.00165961,-1,110.098,0.267669
"Aug 14, 12:00 am",-0.00148785,-1,101.901,0.267669
"Aug 14, 01:00 am",-0.00132072,-1,94.584,0.267669
"Aug 14, 02:00 am",-0.00117756,-1,88.0706,0.267669
"Aug 14, 03:00 am",-0.0010734,-1,82.1898,0.267669
"Aug 14, 04:00 am",-0.000963591,-1,76.8739,0.267669
"Aug 14, 05:00 am",-0.000867474,-1,72.0992,0.267669
"Aug 14, 06:00 am",-0.000783299,-1,67.7973,0.267669
"Aug 14, 07:00 am",0.013413,-1,105.976,0.267669
"Aug 14, 08:00 am",0.422749,0.423193,212.377,0.416084
"Aug 14, 09:00 am",1.10108,0.630541,212.377,0.823946
"Aug 14, 10:00 am",1.32246,0.631139,212.377,0.988793
"Aug 14, 11:00 am",1.13154,0.631211,212.377,0.84594
"Aug 14, 12:00 pm",0.0352053,-1,209.446,0.267669
"Aug 14, 01:00 pm",1.1308,0.624985,212.377,0.852889
"Aug 14, 02:00 pm",0.216508,0.35135,212.377,0.267669
"Aug 14, 03:00 pm",0.152336,0.224488,212.377,0.267669
"Aug 14, 04:00 pm",0.0140692,-1,191.89,0.267669
"Aug 14, 05:00 pm",-0.00556884,-1,172.687,0.267669
"Aug 14, 06:00 pm",-0.00295201,-1,154.125,0.267669
"Aug 14, 07:00 pm",-0.00239843,-1,140.992,0.267669
"Aug 14, 08:00 pm",-0.00218974,-1,129.026,0.267669
"Aug 14, 09:00 pm",-0.00188879,-1,118.498,0.267669
"Aug 14, 10:00 pm",-0.00168478,-1,109.219,0.267669
"Aug 14, 11:00 pm",-0.00148917,-1,100.957,0.267669
"Aug 15, 12:00 am",-0.00134199,-1,93.5718,0.267669
"Aug 15, 01:00 am",-0.00119626,-1,86.9492,0.267669
"Aug 15, 02:00 am",-0.00108948,-1,80.9758,0.267669
"Aug 15, 03:00 am",-0.000996752,-1,75.5198,0.267669
"Aug 15, 04:00 am",-0.000896613,-1,70.5776,0.267669
"Aug 15, 05:00 am",-0.000808816,-1,66.1305,0.267669
"Aug 15, 06:00 am",-0.000713824,-1,62.1724,0.267669
"Aug 15, 07:00 am",-0.000630056,-1,58.6875,0.267669
"Aug 15, 08:00 am",-0.000539206,-1,55.6715,0.267669
"Aug 15, 09:00 am",0.000382583,-1,55.6252,0.267669
"Aug 15, 10:00 am",0.00027487,-1,57.6049,0.267669
"Aug 15, 11:00 am",0.00114473,-1,61.701,0.267669
"Aug 15, 12:00 pm",0.00657762,-1,84.3035,0.267669
"Aug 15, 01:00 pm",0.0010711,-1,104.074,0.267669
"Aug 15, 02:00 pm",0.00147387,-1,109.817,0.267669
"Aug 15, 03:00 pm",0.0646685,-0.766432,180.916,0.267669
"Aug 15, 04:00 pm",0.210084,0.338651,212.377,0.267669
"Aug 15, 05:00 pm",0.407993,0.629312,212.377,0.305808
"Aug 15, 06:00 pm",0.0228486,-1,199.226,0.267669
"Aug 15, 07:00 pm",-0.00575968,-1,180.617,0.267669
"Aug 15, 08:00 pm",-0.00332586,-1,159.407,0.267669
"Aug 15, 09:00 pm",-0.00259461,-1,145.098,0.267669
"Aug 15, 10:00 pm",-0.00236068,-1,132.188,0.267669
"Aug 15, 11:00 pm",-0.00204909,-1,120.804,0.267669
"Aug 16, 12:00 am",-0.00179661,-1,110.834,0.267669
"Aug 16, 01:00 am",-0.00158391,-1,102.038,0.267669
"Aug 16, 02:00 am",-0.00140231,-1,94.2578,0.267669
"Aug 16, 03:00 am",-0.00124788,-1,87.3442,0.267669
"Aug 16, 04:00 am",-0.00113451,-1,81.1161,0.267669
"Aug 16, 05:00 am",-0.000997647,-1,75.5569,0.267669
"Aug 16, 06:00 am",2.48974e-05,-1,73.3747,0.267669
"Aug 16, 07:00 am",0.268886,0.229984,212.377,0.321069
"Aug 16, 08:00 am",1.15534,0.630755,212.377,0.864291
"Aug 16, 09:00 am",1.5327,0.630311,212.377,1.14736
"Aug 16, 10:00 am",1.70455,0.631799,212.377,1.27335
"Aug 16, 11:00 am",1.74214,0.631568,212.377,1.30186
"Aug 16, 12:00 pm",1.81482,0.632287,212.377,1.35481
"Aug 16, 01:00 pm",1.75345,0.631682,212.377,1.3101
"Aug 16, 02:00 pm",1.01689,0.63076,212.377,0.760698
"Aug 16, 03:00 pm",1.5003,0.630208,212.377,1.12326
"Aug 16, 04:00 pm",1.12676,0.631307,212.377,0.842251
"Aug 16, 05:00 pm",0.549544,0.631137,212.377,0.410852
"Aug 16, 06:00 pm",0.0259807,-1,201.829,0.267669
"Aug 16, 07:00 pm",-0.006031,-1,182.237,0.267669
"Aug 16, 08:00 pm",-0.00329204,-1,160.702,0.267669
"Aug 16, 09:00 pm",-0.00251108,-1,146.87,0.267669
"Aug 16, 10:00 pm",-0.00231728,-1,134.259,0.267669
"Aug 16, 11:00 pm",-0.00200708,-1,123.11,0.267669
"Aug 17, 12:00 am",-0.00178425,-1,113.282,0.267669
"Aug 17, 01:00 am",-0.00159542,-1,104.482,0.267669
"Aug 17, 02:00 am",-0.0014119,-1,96.6493,0.267669
"Aug 17, 03:00 am",-0.00127632,-1,89.6305,0.267669
"Aug 17, 04:00 am",-0.00113956,-1,83.3243,0.267669
"Aug 17, 05:00 am",-0.00100169,-1,77.7457,0.267669
"Aug 17, 06:00 am",0.00168406,-1,80.5074,0.267669
"Aug 17, 07:00 am",0.302636,-0.18777,186.522,0.343073
"Aug 17, 08:00 am",1.18965,0.630412,212.377,0.890394
"Aug 17, 09:00 am",1.55931,0.63041,212.377,1.16712
"Aug 17, 10:00 am",1.72168,0.631436,212.377,1.28681
"Aug 17, 11:00 am",1.77544,0.631828,212.377,1.32626
"Aug 17, 12:00 pm",1.83868,0.631507,212.377,1.37414
"Aug 17, 01:00 pm",1.76734,0.631804,212.377,1.32026
"Aug 17, 02:00 pm",1.7155,0.63151,212.377,1.28206
"Aug 17, 03:00 pm",1.54268,0.630593,212.377,1.15437
"Aug 17, 04:00 pm",1.15521,0.630872,212.377,0.864053
"Aug 17, 05:00 pm",0.416965,0.631056,212.377,0.311763
"Aug 17, 06:00 pm",0.0241103,-1,200.276,0.267669
"Aug 17, 07:00 pm",-0.00560457,-1,182.267,0.267669
"Aug 17, 08:00 pm",-0.00322701,-1,161.581,0.267669
"Aug 17, 09:00 pm",-0.00250102,-1,147.821,0.267669
"Aug 17, 10:00 pm",-0.00228961,-1,135.344,0.267669
"Aug 17, 11:00 pm",-0.00196521,-1,124.39,0.267669
"Aug 18, 12:00 am",-0.00172621,-1,114.838,0.267669
"Aug 18, 01:00 am",-0.00154589,-1,106.326,0.267669
"Aug 18, 02:00 am",-0.00136981,-1,98.7375,0.267669
"Aug 18, 03:00 am",-0.0012399,-1,91.9288,0.267669
"Aug 18, 04:00 am",-0.00112772,-1,85.7437,0.267669
"Aug 18, 05:00 am",-0.00101068,-1,80.1645,0.267669
"Aug 18, 06:00 am",0.00162546,-1,82.7281,0.267669
"Aug 18, 07:00 am",0.0038062,-1,98.4782,0.267669
"Aug 18, 08:00 am",-0.00123924,-1,104.129,0.267669
"Aug 18, 09:00 am",0.1048,-0.734398,197.196,0.267669
"Aug 18, 10:00 am",1.69579,0.630441,212.377,1.26924
"Aug 18, 11:00 am",1.72466,0.631505,212.377,1.28891
"Aug 18, 12:00 pm",1.74365,0.631597,212.377,1.30294
"Aug 18, 01:00 pm",1.64182,0.631043,212.377,1.22779
"Aug 18, 02:00 pm",0.0217896,-1,198.345,0.267669
"Aug 18, 03:00 pm",-0.00622368,-1,176.012,0.267669
"Aug 18, 04:00 pm",-0.00297207,-1,157.265,0.267669
"Aug 18, 05:00 pm",-0.00238978,-1,144.235,0.267669
"Aug 18, 06:00 pm",-0.00222558,-1,132.185,0.267669
"Aug 18, 07:00 pm",-0.00196226,-1,121.362,0.267669
"Aug 18, 08:00 pm",-0.00172413,-1,111.806,0.267669
"Aug 18, 09:00 pm",-0.0015223,-1,103.364,0.267669
"Aug 18, 10:00 pm",-0.00137056,-1,95.821,0.267669
"Aug 18, 11:00 pm",-0.00122069,-1,89.0628,0.267669
"Aug 19, 12:00 am",-0.00109114,-1,83.0324,0.267669
"Aug 19, 01:00 am",-0.000978989,-1,77.6316,0.267669
"Aug 19, 02:00 am",-0.000881062,-1,72.7806,0.267669
"Aug 19, 03:00 am",-0.00079519,-1,68.4118,0.267669
"Aug 19, 04:00 am",-0.000719526,-1,64.4678,0.267669
"Aug 19, 05:00 am",-0.000652575,-1,60.8996,0.267669
"Aug 19, 06:00 am",-0.000398554,-1,58.2466,0.267669
"Aug 19, 07:00 am",0.00667342,-1,77.3613,0.267669
"Aug 19, 08:00 am",0.195125,-0.45784,201.494,0.289991
"Aug 19, 09:00 am",1.1201,0.630618,212.377,0.838086
"Aug 19, 10:00 am",0.194729,0.308295,212.377,0.267669
"Aug 19, 11:00 am",0.0219133,-1,198.448,0.267669
"Aug 19, 12:00 pm",-0.00280965,-1,188.361,0.267669
"Aug 19, 01:00 pm",0.00437121,-1,196.221,0.267669
"Aug 19, 02:00 pm",0.542329,0.639187,212.377,0.406629
"Aug 19, 03:00 pm",1.10048,0.630535,212.377,0.823504
"Aug 19, 04:00 pm",1.11224,0.630967,212.377,0.831796
"Aug 19, 05:00 pm",0.435731,0.630572,212.377,0.326018
"Aug 19, 06:00 pm",0.0194538,-1,196.397,0.267669
"Aug 19, 07:00 pm",-0.00572122,-1,177.236,0.267669
"Aug 19, 08:00 pm",-0.00316149,-1,157.252,0.267669
"Aug 19, 09:00 pm",-0.00247903,-1,143.549,0.267669
"Aug 19, 10:00 pm",-0.00227595,-1,131.155,0.267669
"Aug 19, 11:00 pm",-0.00195866,-1,120.227,0.267669
"Aug 20, 12:00 am",-0.0017205,-1,110.691,0.267669
"Aug 20, 01:00 am",-0.00154107,-1,102.196,0.267669
"Aug 20, 02:00 am",-0.00136591,-1,94.6214,0.267669
"Aug 20, 03:00 am",-0.00121645,-1,87.8871,0.267669
"Aug 20, 04:00 am",-0.0010877,-1,81.8749,0.267669
"Aug 20, 05:00 am",-0.000975924,-1,76.4903,0.267669
"Aug 20, 06:00 am",0.00132969,-1,78.2525,0.267669
"Aug 20, 07:00 am",0.124137,-0.728918,196.636,0.273094
"Aug 20, 08:00 am",1.18456,0.630294,212.377,0.88673
"Aug 20, 09:00 am",0.31526,0.546575,212.377,0.267669
"Aug 20, 10:00 am",0.92951,0.630469,212.377,0.695612
"Aug 20, 11:00 am",1.29997,0.631127,212.377,0.971988
"Aug 20, 12:00 pm",0.92284,0.631211,212.377,0.689897
"Aug 20, 01:00 pm",0.997438,0.630407,212.377,0.74652
"Aug 20, 02:00 pm",1.62253,0.630619,212.377,1.21409
"Aug 20, 03:00 pm",1.01617,0.630687,212.377,0.760243
"Aug 20, 04:00 pm",0.683637,0.630683,212.377,0.511439
"Aug 20, 05:00 pm",0.0248635,-1,200.902,0.267669
"Aug 20, 06:00 pm",-0.0062474,-1,179.694,0.267669
"Aug 20, 07:00 pm",-0.00315049,-1,159.14,0.267669
"Aug 20, 08:00 pm",-0.00246555,-1,145.639,0.267669
"Aug 20, 09:00 pm",-0.00228582,-1,133.225,0.267669
"Aug 20, 10:00 pm",-0.00196047,-1,122.284,0.267669
"Aug 20, 11:00 pm",-0.00174511,-1,112.676,0.267669
"Aug 21, 12:00 am",-0.00154066,-1,104.13,0.267669
"Aug 21, 01:00 am",-0.00138586,-1,96.5014,0.267669
"Aug 21, 02:00 am",-0.00123396,-1,89.669,0.267669
"Aug 21, 03:00 am",-0.00110259,-1,83.5742,0.267669
"Aug 21, 04:00 am",-0.00100806,-1,78.0583,0.267669
"Aug 21, 05:00 am",-0.000906608,-1,73.0616,0.267669
"Aug 21, 06:00 am",-0.000781174,-1,68.6797,0.267669
"Aug 21, 07:00 am",0.00885993,-1,93.3471,0.267669
"Aug 21, 08:00 am",0.137246,-0.47477,192.949,0.267669
"Aug 21, 09:00 am",1.46622,0.630658,212.377,1.09704
"Aug 21, 10:00 am",1.09343,0.631036,212.377,0.817644
"Aug 21, 11:00 am",0.945236,0.630948,212.377,0.706904
"Aug 21, 12:00 pm",0.971043,0.630665,212.377,0.726496
"Aug 21, 01:00 pm",0.977526,0.630631,212.377,0.731383
"Aug 21, 02:00 pm",1.05752,0.630112,212.377,0.791821
"Aug 21, 03:00 pm",0.84411,0.631118,212.377,0.631116
"Aug 21, 04:00 pm",0.607091,0.630835,212.377,0.454072
"Aug 21, 05:00 pm",0.266925,0.451021,212.377,0.267669
"Aug 21, 06:00 pm",0.0166487,-1,194.051,0.267669
"Aug 21, 07:00 pm",-0.00536693,-1,175.87,0.267669
"Aug 21, 08:00 pm",-0.00302762,-1,157.173,0.267669
"Aug 21, 09:00 pm",-0.0024232,-1,143.814,0.267669
"Aug 21, 10:00 pm",-0.00220937,-1,131.768,0.267669
"Aug 21, 11:00 pm",-0.0019076,-1,121.146,0.267669
"Aug 22, 12:00 am",-0.00169953,-1,111.789,0.267669
"Aug 22, 01:00 am",-0.00150176,-1,103.463,0.267669
"Aug 22, 02:00 am",-0.00135273,-1,96.0212,0.267669
"Aug 22, 03:00 am",-0.00120544,-1,89.3501,0.267669
"Aug 22, 04:00 am",-0.00107792,-1,83.3951,0.267669
"Aug 22, 05:00 am",-0.000967466,-1,78.0601,0.267669
"Aug 22, 06:00 am",-0.000852494,-1,73.3239,0.267669
"Aug 22, 07:00 am",-0.000716234,-1,69.2664,0.267669
"Aug 22, 08:00 am",0.828602,0.45658,212.377,0.661231
"Aug 22, 09:00 am",1.52373,0.6303,212.377,1.14066
"Aug 22, 10:00 am",1.68298,0.630839,212.377,1.25894
"Aug 22, 11:00 am",1.7457,0.631591,212.377,1.30448
"Aug 22, 12:00 pm",1.79738,0.632061,212.377,1.34221
"Aug 22, 01:00 pm",1.70513,0.631954,212.377,1.27351
"Aug 22, 02:00 pm",1.66356,0.631177,212.377,1.24381
"Aug 22, 03:00 pm",1.48002,0.6305,212.377,1.10762
"Aug 22, 04:00 pm",0.617349,0.631396,212.377,0.46138
"Aug 22, 05:00 pm",0.0189228,-1,195.953,0.267669
"Aug 22, 06:00 pm",-0.00601256,-1,174.874,0.267669
"Aug 22, 07:00 pm",-0.00294173,-1,155.971,0.267669
"Aug 22, 08:00 pm",-0.00238313,-1,143.025,0.267669
"Aug 22, 09:00 pm",-0.00219651,-1,131.063,0.267669
"Aug 22, 10:00 pm",-0.00191341,-1,120.454,0.267669
"Aug 22, 11:00 pm",-0.00168368,-1,111.128,0.267669
"Aug 23, 12:00 am",-0.00150935,-1,102.814,0.267669
"Aug 23, 01:00 am",-0.00133889,-1,95.3947,0.267669
"Aug 23, 02:00 am",-0.00121322,-1,88.7317,0.267669
"Aug 23, 03:00 am",-0.00108503,-1,82.7342,0.267669
"Aug 23, 04:00 am",-0.000973452,-1,77.3644,0.267669
"Aug 23, 05:00 am",-0.000876297,-1,72.5403,0.267669
"Aug 23, 06:00 am",0.00102685,-1,73.63,0.267669
"Aug 23, 07:00 am",0.27375,0.242838,212.377,0.32136
"Aug 23, 08:00 am",1.16296,0.630768,212.377,0.869972
"Aug 23, 09:00 am",1.53703,0.63034,212.377,1.15056
"Aug 23, 10:00 am",1.70176,0.631706,212.377,1.27143
"Aug 23, 11:00 am",1.78514,0.631922,212.377,1.33333
"Aug 23, 12:00 pm",1.83614,0.631514,212.377,1.37223
"Aug 23, 01:00 pm",1.74775,0.631663,212.377,1.30588
"Aug 23, 02:00 pm",1.65578,0.631137,212.377,1.23806
"Aug 23, 03:00 pm",1.44647,0.630773,212.377,1.08209
"Aug 23, 04:00 pm",1.03267,0.631212,212.377,0.772016
"Aug 23, 05:00 pm",0.162587,0.244754,212.377,0.267669
"Aug 23, 06:00 pm",0.0149334,-1,192.614,0.267669
"Aug 23, 07:00 pm",-0.00556637,-1,173.543,0.267669
"Aug 23, 08:00 pm",-0.00295119,-1,154.862,0.267669
"Aug 23, 09:00 pm",-0.00238857,-1,141.802,0.267669
"Aug 23, 10:00 pm",-0.00218791,-1,129.859,0.267669
"Aug 23, 11:00 pm",-0.0019083,-1,119.28,0.267669
"Aug 24, 12:00 am",-0.00170164,-1,109.906,0.267669
"Aug 24, 01:00 am",-0.00150331,-1,101.565,0.267669
"Aug 24, 02:00 am",-0.00135416,-1,94.112,0.267669
"Aug 24, 03:00 am",-0.00120671,-1,87.4307,0.267669
"Aug 24, 04:00 am",-0.00107904,-1,81.467,0.267669
"Aug 24, 05:00 am",-0.00096847,-1,76.1244,0.267669
"Aug 24, 06:00 am",8.3851e-05,-1,74.1837,0.267669
"Aug 24, 07:00 am",0.0514774,-1,177.176,0.267669
"Aug 24, 08:00 am",0.68482,0.629913,212.377,0.512883
"Aug 24, 09:00 am",1.02373,0.629955,212.377,0.76669
"Aug 24, 10:00 am",1.65724,0.630853,212.377,1.23966
"Aug 24, 11:00 am",1.71806,0.631468,212.377,1.28404
"Aug 24, 12:00 pm",1.77606,0.631835,212.377,1.32671
"Aug 24, 01:00 pm",1.69346,0.630604,212.377,1.2672
"Aug 24, 02:00 pm",1.67239,0.630586,212.377,1.25147
"Aug 24, 03:00 pm",1.46375,0.630575,212.377,1.09533
"Aug 24, 04:00 pm",0.0417168,0.00580426,212.377,0.267669
"Aug 24, 05:00 pm",0.00773061,-1,186.556,0.267669
"Aug 24, 06:00 pm",-0.00588487,-1,164.995,0.267669
"Aug 24, 07:00 pm",-0.00248168,-1,148.622,0.267669
"Aug 24, 08:00 pm",-0.00226991,-1,136.676,0.267669
"Aug 24, 09:00 pm",-0.00204134,-1,125.398,0.267669
"Aug 24, 10:00 pm",-0.00178593,-1,115.52,0.267669
"Aug 24, 11:00 pm",-0.00158021,-1,106.771,0.267669
"Aug 25, 12:00 am",-0.00141963,-1,98.9538,0.267669
"Aug 25, 01:00 am",-0.00128286,-1,91.9,0.267669
"Aug 25, 02:00 am",-0.00114509,-1,85.5655,0.267669
"Aug 25, 03:00 am",-0.0010257,-1,79.9025,0.267669
"Aug 25, 04:00 am",-0.000921948,-1,74.822,0.267669
"Aug 25, 05:00 am",-0.000831086,-1,70.2516,0.267669
"Aug 25, 06:00 am",0.000873691,-1,70.9891,0.267669
"Aug 25, 07:00 am",0.26991,0.230543,212.377,0.321594
"Aug 25, 08:00 am",1.17313,0.631281,212.377,0.876945
"Aug 25, 09:00 am",1.53485,0.630331,212.377,1.14894
"Aug 25, 10:00 am",1.68968,0.631044,212.377,1.26359
"Aug 25, 11:00 am",1.74606,0.63159,212.377,1.30475
"Aug 25, 12:00 pm",1.7821,0.631902,212.377,1.3311
"Aug 25, 01:00 pm",1.69268,0.630515,212.377,1.26678
"Aug 25, 02:00 pm",1.62332,0.630908,212.377,1.21418
"Aug 25, 03:00 pm",1.42385,0.630718,212.377,1.06525
"Aug 25, 04:00 pm",1.0212,0.630486,212.377,0.76422
"Aug 25, 05:00 pm",0.0214613,-1,198.071,0.267669
"Aug 25, 06:00 pm",-0.00630848,-1,175.523,0.267669
"Aug 25, 07:00 pm",-0.00305126,-1,156.301,0.267669
"Aug 25, 08:00 pm",-0.00241158,-1,143.017,0.267669
"Aug 25, 09:00 pm",-0.0022178,-1,130.942,0.267669
"Aug 25, 10:00 pm",-0.00191001,-1,120.292,0.267669
"Aug 25, 11:00 pm",-0.00170212,-1,110.92,0.267669
