"Time stamp"	Field thermal power leaving in steam | (MWt)	Field timestep-averaged outlet quality	Field timestep-averaged outlet temperature | (C)	Field total mass flow rate | (kg/s)
"Jan 18 12:00 am"	-0.00112269	-1	73.3035	0.220082
"Jan 18 01:00 am"	-0.00100539	-1	66.5152	0.220082
"Jan 18 02:00 am"	-0.000896592	-1	60.4586	0.220082
"Jan 18 03:00 am"	-0.00081918	-1	54.9884	0.220082
"Jan 18 04:00 am"	-0.000736718	-1	50.0365	0.220082
"Jan 18 05:00 am"	-0.000679033	-1	45.5271	0.220082
"Jan 18 06:00 am"	-0.000613519	-1	41.4213	0.220082
"Jan 18 07:00 am"	-0.00052648	-1	37.8254	0.220082
"Jan 18 08:00 am"	0.0170946	-1	98.2767	0.220082
"Jan 18 09:00 am"	0.704292	0.543497	212.377	0.486276
"Jan 18 10:00 am"	1.07726	0.604919	212.377	0.660524
"Jan 18 11:00 am"	1.06026	0.605605	212.377	0.649582
"Jan 18 12:00 pm"	1.05018	0.605511	212.377	0.643479
"Jan 18 01:00 pm"	1.06796	0.604766	212.377	0.654941
"Jan 18 02:00 pm"	1.0789	0.605127	212.377	0.661373
"Jan 18 03:00 pm"	0.883566	0.605348	212.377	0.541482
"Jan 18 04:00 pm"	0.349384	0.581897	212.377	0.220082
"Jan 18 05:00 pm"	0.0803574	-1	185.036	0.220082
"Jan 18 06:00 pm"	-0.00728774	-1	155.03	0.220082
"Jan 18 07:00 pm"	-0.00373179	-1	123.469	0.220082
"Jan 18 08:00 pm"	-0.00148459	-1	109.713	0.220082
"Jan 18 09:00 pm"	-0.00156559	-1	100.236	0.220082
"Jan 18 10:00 pm"	-0.00149449	-1	90.2007	0.220082
"Jan 18 11:00 pm"	-0.00127772	-1	81.4293	0.220082
"Jan 19 12:00 am"	-0.00113185	-1	73.7797	0.220082
"Jan 19 01:00 am"	-0.00101291	-1	66.939	0.220082
"Jan 19 02:00 am"	-0.000919396	-1	60.7757	0.220082
"Jan 19 03:00 am"	-0.000839303	-1	55.166	0.220082
"Jan 19 04:00 am"	-0.000754132	-1	50.0935	0.220082
"Jan 19 05:00 am"	-0.000679244	-1	45.5362	0.220082
"Jan 19 06:00 am"	-0.000598777	-1	41.4872	0.220082
"Jan 19 07:00 am"	-0.000527913	-1	37.9265	0.220082
"Jan 19 08:00 am"	0.0189029	-1	104.841	0.220082
"Jan 19 09:00 am"	0.790285	0.528122	212.377	0.53419
"Jan 19 10:00 am"	1.14539	0.60541	212.377	0.701905
"Jan 19 11:00 am"	1.12357	0.60581	212.377	0.688212
"Jan 19 12:00 pm"	1.11491	0.605752	212.377	0.68295
"Jan 19 01:00 pm"	1.13428	0.605796	212.377	0.694782
"Jan 19 02:00 pm"	1.14062	0.605248	212.377	0.69911
"Jan 19 03:00 pm"	0.94633	0.605546	212.377	0.579816
"Jan 19 04:00 pm"	0.39804	0.605293	212.377	0.243938
"Jan 19 05:00 pm"	0.081138	-1	185.838	0.220082
"Jan 19 06:00 pm"	-0.00738277	-1	155.353	0.220082
"Jan 19 07:00 pm"	-0.00374508	-1	123.617	0.220082
"Jan 19 08:00 pm"	-0.00150013	-1	109.801	0.220082
"Jan 19 09:00 pm"	-0.00158659	-1	100.197	0.220082
"Jan 19 10:00 pm"	-0.00151174	-1	90.0372	0.220082
"Jan 19 11:00 pm"	-0.00127387	-1	81.2347	0.220082
"Jan 20 12:00 am"	-0.00112851	-1	73.6098	0.220082
"Jan 20 01:00 am"	-0.00101026	-1	66.7877	0.220082
"Jan 20 02:00 am"	-0.000900831	-1	60.7021	0.220082
"Jan 20 03:00 am"	-0.000822888	-1	55.2065	0.220082
"Jan 20 04:00 am"	-0.000739953	-1	50.2322	0.220082
"Jan 20 05:00 am"	-0.000666763	-1	45.761	0.220082
"Jan 20 06:00 am"	-0.000602553	-1	41.7314	0.220082
"Jan 20 07:00 am"	-0.000531377	-1	38.1463	0.220082
"Jan 20 08:00 am"	0.019119	-1	105.82	0.220082
"Jan 20 09:00 am"	0.795178	0.532111	212.377	0.535501
"Jan 20 10:00 am"	1.14543	0.605413	212.377	0.701922
"Jan 20 11:00 am"	1.12113	0.605813	212.377	0.686715
"Jan 20 12:00 pm"	1.11193	0.605741	212.377	0.681133
"Jan 20 01:00 pm"	1.12287	0.6058	212.377	0.687794
"Jan 20 02:00 pm"	0.61767	0.60597	212.377	0.378249
"Jan 20 03:00 pm"	0.907504	0.604565	212.377	0.556658
"Jan 20 04:00 pm"	0.199363	0.221192	212.377	0.220082
"Jan 20 05:00 pm"	0.0781972	-1	182.814	0.220082
"Jan 20 06:00 pm"	-0.00805342	-1	149.47	0.220082
"Jan 20 07:00 pm"	-0.00353011	-1	116.651	0.220082
"Jan 20 08:00 pm"	-0.00123745	-1	104.815	0.220082
"Jan 20 09:00 pm"	-0.00150398	-1	96.1051	0.220082
"Jan 20 10:00 pm"	-0.00142639	-1	86.4528	0.220082
"Jan 20 11:00 pm"	-0.0012098	-1	78.1349	0.220082
"Jan 21 12:00 am"	-0.00107809	-1	70.8674	0.220082
"Jan 21 01:00 am"	-0.000966862	-1	64.3424	0.220082
"Jan 21 02:00 am"	-0.000862849	-1	58.5173	0.220082
"Jan 21 03:00 am"	-0.000774162	-1	53.3088	0.220082
"Jan 21 04:00 am"	-0.000712444	-1	48.5716	0.220082
"Jan 21 05:00 am"	-0.000642874	-1	44.2641	0.220082
"Jan 21 06:00 am"	-0.000566682	-1	40.4358	0.220082
"Jan 21 07:00 am"	-0.000499636	-1	37.0698	0.220082
"Jan 21 08:00 am"	0.00480817	-1	53.1724	0.220082
"Jan 21 09:00 am"	0.576013	0.427986	212.377	0.394437
"Jan 21 10:00 am"	1.15101	0.605419	212.377	0.70534
"Jan 21 11:00 am"	1.1165	0.60578	212.377	0.683904
"Jan 21 12:00 pm"	1.11488	0.605745	212.377	0.682938
"Jan 21 01:00 pm"	1.12833	0.605806	212.377	0.691132
"Jan 21 02:00 pm"	1.13691	0.605802	212.377	0.696391
"Jan 21 03:00 pm"	0.939449	0.605597	212.377	0.575565
"Jan 21 04:00 pm"	0.411348	0.605808	212.377	0.251944
"Jan 21 05:00 pm"	0.0814713	-1	186.18	0.220082
"Jan 21 06:00 pm"	-0.00740699	-1	155.58	0.220082
"Jan 21 07:00 pm"	-0.00369276	-1	123.999	0.220082
"Jan 21 08:00 pm"	-0.00142525	-1	110.631	0.220082
"Jan 21 09:00 pm"	-0.00153042	-1	101.442	0.220082
"Jan 21 10:00 pm"	-0.0014829	-1	91.543	0.220082
"Jan 21 11:00 pm"	-0.00124885	-1	82.9148	0.220082
"Jan 22 12:00 am"	-0.00110718	-1	75.4409	0.220082
"Jan 22 01:00 am"	-0.000991984	-1	68.7476	0.220082
"Jan 22 02:00 am"	-0.000884968	-1	62.7732	0.220082
"Jan 22 03:00 am"	-0.000793283	-1	57.4345	0.220082
"Jan 22 04:00 am"	-0.000713871	-1	52.642	0.220082
"Jan 22 05:00 am"	-0.000658978	-1	48.2717	0.220082
"Jan 22 06:00 am"	-0.000595775	-1	44.2885	0.220082
"Jan 22 07:00 am"	-0.000510894	-1	40.8005	0.220082
"Jan 22 08:00 am"	0.0179789	-1	104.415	0.220082
"Jan 22 09:00 am"	0.749103	0.516828	212.377	0.512192
"Jan 22 10:00 am"	1.12189	0.605462	212.377	0.687458
"Jan 22 11:00 am"	1.10043	0.605629	212.377	0.674178
"Jan 22 12:00 pm"	1.10081	0.605625	212.377	0.674411
"Jan 22 01:00 pm"	1.10757	0.605705	212.377	0.678496
"Jan 22 02:00 pm"	1.11084	0.605732	212.377	0.680478
"Jan 22 03:00 pm"	0.918389	0.605695	212.377	0.562598
"Jan 22 04:00 pm"	0.156929	0.119166	212.377	0.220082
"Jan 22 05:00 pm"	0.0766032	-1	181.171	0.220082
"Jan 22 06:00 pm"	-0.00845946	-1	145.723	0.220082
"Jan 22 07:00 pm"	-0.0032522	-1	113.295	0.220082
"Jan 22 08:00 pm"	-0.00105177	-1	103.067	0.220082
"Jan 22 09:00 pm"	-0.00140513	-1	95.1314	0.220082
"Jan 22 10:00 pm"	-0.0013409	-1	86.0679	0.220082
"Jan 22 11:00 pm"	-0.0011351	-1	78.2715	0.220082
"Jan 23 12:00 am"	-0.0010166	-1	71.4371	0.220082
"Jan 23 01:00 am"	-0.000913444	-1	65.2811	0.220082
"Jan 23 02:00 am"	-0.000816263	-1	59.7788	0.220082
"Jan 23 03:00 am"	-0.000733572	-1	54.8515	0.220082
"Jan 23 04:00 am"	-0.000661553	-1	50.4187	0.220082
"Jan 23 05:00 am"	-0.000597864	-1	46.4222	0.220082
"Jan 23 06:00 am"	-0.000541617	-1	42.8117	0.220082
"Jan 23 07:00 am"	-0.000477563	-1	39.597	0.220082
"Jan 23 08:00 am"	-0.000393116	-1	36.8787	0.220082
"Jan 23 09:00 am"	0.0657138	-1	179.447	0.220082
"Jan 23 10:00 am"	0.523584	0.60887	212.377	0.319557
"Jan 23 11:00 am"	0.449389	0.604459	212.377	0.275675
"Jan 23 12:00 pm"	1.0992	0.604847	212.377	0.674033
"Jan 23 01:00 pm"	0.304436	0.473826	212.377	0.220082
"Jan 23 02:00 pm"	0.0810934	-1	185.793	0.220082
"Jan 23 03:00 pm"	-0.00531763	-1	162.942	0.220082
"Jan 23 04:00 pm"	-0.00283194	-1	140.409	0.220082
"Jan 23 05:00 pm"	-0.00173691	-1	128.238	0.220082
"Jan 23 06:00 pm"	-0.00184845	-1	116.815	0.220082
"Jan 23 07:00 pm"	-0.00171982	-1	105.249	0.220082
"Jan 23 08:00 pm"	-0.0014536	-1	95.2451	0.220082
"Jan 23 09:00 pm"	-0.00130032	-1	86.5038	0.220082
"Jan 23 10:00 pm"	-0.00115614	-1	78.6793	0.220082
"Jan 23 11:00 pm"	-0.00102618	-1	71.7352	0.220082
"Jan 24 12:00 am"	-0.000932077	-1	65.4934	0.220082
"Jan 24 01:00 am"	-0.00083497	-1	59.8677	0.220082
"Jan 24 02:00 am"	-0.000749864	-1	54.8269	0.220082
"Jan 24 03:00 am"	-0.000675605	-1	50.2968	0.220082
"Jan 24 04:00 am"	-0.000610325	-1	46.2148	0.220082
"Jan 24 05:00 am"	-0.000552665	-1	42.5283	0.220082
"Jan 24 06:00 am"	-0.000501563	-1	39.1921	0.220082
"Jan 24 07:00 am"	-0.000442101	-1	36.2208	0.220082
"Jan 24 08:00 am"	0.0183979	-1	101.574	0.220082
"Jan 24 09:00 am"	0.694645	0.507621	212.377	0.480185
"Jan 24 10:00 am"	0.433202	0.605249	212.377	0.265502
"Jan 24 11:00 am"	0.0876957	-1	192.549	0.220082
"Jan 24 12:00 pm"	0.257711	0.424019	212.377	0.223775
"Jan 24 01:00 pm"	0.0874176	-1	192.266	0.220082
"Jan 24 02:00 pm"	0.998288	0.552232	212.377	0.665293
"Jan 24 03:00 pm"	0.0872618	-1	192.107	0.220082
"Jan 24 04:00 pm"	0.0259844	-0.826808	201.937	0.220082
"Jan 24 05:00 pm"	0.079488	-1	184.143	0.220082
"Jan 24 06:00 pm"	-0.00719702	-1	153.951	0.220082
"Jan 24 07:00 pm"	-0.00348074	-1	124.222	0.220082
"Jan 24 08:00 pm"	-0.00145607	-1	111.12	0.220082
"Jan 24 09:00 pm"	-0.00152674	-1	101.825	0.220082
"Jan 24 10:00 pm"	-0.00146631	-1	92.0279	0.220082
"Jan 24 11:00 pm"	-0.00124108	-1	83.4723	0.220082
"Jan 25 12:00 am"	-0.00110054	-1	76.0428	0.220082
"Jan 25 01:00 am"	-0.000985573	-1	69.3932	0.220082
"Jan 25 02:00 am"	-0.000879572	-1	63.4573	0.220082
"Jan 25 03:00 am"	-0.000788616	-1	58.1512	0.220082
"Jan 25 04:00 am"	-0.000694495	-1	53.4455	0.220082
"Jan 25 05:00 am"	-0.000641691	-1	49.195	0.220082
"Jan 25 06:00 am"	-0.000580632	-1	45.3165	0.220082
"Jan 25 07:00 am"	-0.000511864	-1	41.866	0.220082
"Jan 25 08:00 am"	0.0189719	-1	109.002	0.220082
"Jan 25 09:00 am"	0.780961	0.536944	212.377	0.523871
"Jan 25 10:00 am"	1.14666	0.605404	212.377	0.70269
"Jan 25 11:00 am"	1.13163	0.605818	212.377	0.693141
"Jan 25 12:00 pm"	1.14414	0.60556	212.377	0.701015
"Jan 25 01:00 pm"	1.15491	0.606088	212.377	0.707184
"Jan 25 02:00 pm"	1.16541	0.605764	212.377	0.713883
"Jan 25 03:00 pm"	0.851383	0.605811	212.377	0.521478
"Jan 25 04:00 pm"	0.490207	0.605762	212.377	0.300263
"Jan 25 05:00 pm"	0.083358	-1	188.115	0.220082
"Jan 25 06:00 pm"	-0.00757728	-1	156.707	0.220082
"Jan 25 07:00 pm"	-0.00366241	-1	124.949	0.220082
"Jan 25 08:00 pm"	-0.00134313	-1	112.089	0.220082
"Jan 25 09:00 pm"	-0.00150782	-1	103.2	0.220082
"Jan 25 10:00 pm"	-0.00144576	-1	93.4927	0.220082
"Jan 25 11:00 pm"	-0.00123138	-1	85.0406	0.220082
"Jan 26 12:00 am"	-0.0010935	-1	77.6669	0.220082
"Jan 26 01:00 am"	-0.000996656	-1	70.9949	0.220082
"Jan 26 02:00 am"	-0.000921454	-1	64.8697	0.220082
"Jan 26 03:00 am"	-0.000841115	-1	59.2489	0.220082
"Jan 26 04:00 am"	-0.000755578	-1	54.1682	0.220082
"Jan 26 05:00 am"	-0.000680513	-1	49.6037	0.220082
"Jan 26 06:00 am"	-0.00061466	-1	45.4917	0.220082
"Jan 26 07:00 am"	-0.000527559	-1	41.889	0.220082
"Jan 26 08:00 am"	-8.97393e-05	-1	40.1319	0.220082
"Jan 26 09:00 am"	0.0182799	-1	106.097	0.220082
"Jan 26 10:00 am"	0.546324	0.531326	212.377	0.38568
"Jan 26 11:00 am"	0.662843	0.606431	212.377	0.405698
"Jan 26 12:00 pm"	0.686288	0.605466	212.377	0.420517
"Jan 26 01:00 pm"	0.420556	0.605369	212.377	0.257715
"Jan 26 02:00 pm"	0.652654	0.606416	212.377	0.399468
"Jan 26 03:00 pm"	0.520341	0.605557	212.377	0.318796
"Jan 26 04:00 pm"	0.232499	0.300862	212.377	0.220082
"Jan 26 05:00 pm"	0.0797351	-1	184.397	0.220082
"Jan 26 06:00 pm"	-0.00766789	-1	152.826	0.220082
"Jan 26 07:00 pm"	-0.00347872	-1	121.042	0.220082
"Jan 26 08:00 pm"	-0.00119068	-1	109.444	0.220082
"Jan 26 09:00 pm"	-0.00143912	-1	101.149	0.220082
"Jan 26 10:00 pm"	-0.00137683	-1	91.873	0.220082
"Jan 26 11:00 pm"	-0.0011687	-1	83.8501	0.220082
"Jan 27 12:00 am"	-0.00104207	-1	76.8378	0.220082
"Jan 27 01:00 am"	-0.000935751	-1	70.5343	0.220082
"Jan 27 02:00 am"	-0.000835861	-1	64.9005	0.220082
"Jan 27 03:00 am"	-0.000750546	-1	59.8585	0.220082
"Jan 27 04:00 am"	-0.00069159	-1	55.2677	0.220082
"Jan 27 05:00 am"	-0.000624469	-1	51.089	0.220082
"Jan 27 06:00 am"	-0.000565008	-1	47.3186	0.220082
"Jan 27 07:00 am"	-0.000484012	-1	44.017	0.220082
"Jan 27 08:00 am"	-0.000426292	-1	41.1559	0.220082
"Jan 27 09:00 am"	-0.000375281	-1	38.6442	0.220082
"Jan 27 10:00 am"	-0.00032962	-1	36.4448	0.220082
"Jan 27 11:00 am"	-0.000288753	-1	34.5248	0.220082
"Jan 27 12:00 pm"	-0.000265045	-1	32.8059	0.220082
"Jan 27 01:00 pm"	-0.000243636	-1	31.2322	0.220082
"Jan 27 02:00 pm"	0.614634	0.374283	212.377	0.426555
"Jan 27 03:00 pm"	0.0871579	-1	192.001	0.220082
"Jan 27 04:00 pm"	-0.00830259	-1	156.162	0.220082
"Jan 27 05:00 pm"	-0.00357245	-1	124.659	0.220082
"Jan 27 06:00 pm"	-0.00128614	-1	112.321	0.220082
"Jan 27 07:00 pm"	-0.00146349	-1	103.725	0.220082
"Jan 27 08:00 pm"	-0.0014035	-1	94.2975	0.220082
"Jan 27 09:00 pm"	-0.00117673	-1	86.1709	0.220082
"Jan 27 10:00 pm"	-0.00104734	-1	79.1225	0.220082
"Jan 27 11:00 pm"	-0.000940451	-1	72.7896	0.220082
"Jan 28 12:00 am"	-0.000840024	-1	67.1289	0.220082
"Jan 28 01:00 am"	-0.000754117	-1	62.0635	0.220082
"Jan 28 02:00 am"	-0.000694724	-1	57.4522	0.220082
"Jan 28 03:00 am"	-0.000642159	-1	53.1986	0.220082
"Jan 28 04:00 am"	-0.000580766	-1	49.3198	0.220082
"Jan 28 05:00 am"	-0.000540823	-1	45.7594	0.220082
"Jan 28 06:00 am"	-0.00049117	-1	42.4945	0.220082
"Jan 28 07:00 am"	-0.000446717	-1	39.5342	0.220082
"Jan 28 08:00 am"	0.0213037	-1	115.16	0.220082
"Jan 28 09:00 am"	0.845426	0.577571	212.377	0.546495
"Jan 28 10:00 am"	1.1861	0.605421	212.377	0.726841
"Jan 28 11:00 am"	1.17353	0.605624	212.377	0.718969
"Jan 28 12:00 pm"	1.19139	0.605641	212.377	0.729903
"Jan 28 01:00 pm"	1.19086	0.605656	212.377	0.729561
"Jan 28 02:00 pm"	1.17309	0.605624	212.377	0.718699
"Jan 28 03:00 pm"	0.991946	0.605155	212.377	0.608042
"Jan 28 04:00 pm"	0.517894	0.605671	212.377	0.317255
"Jan 28 05:00 pm"	0.0840383	-1	188.812	0.220082
"Jan 28 06:00 pm"	-0.0077124	-1	156.854	0.220082
"Jan 28 07:00 pm"	-0.00371261	-1	124.589	0.220082
"Jan 28 08:00 pm"	-0.00140669	-1	111.387	0.220082
"Jan 28 09:00 pm"	-0.00154856	-1	102.165	0.220082
"Jan 28 10:00 pm"	-0.00149812	-1	92.1483	0.220082
"Jan 28 11:00 pm"	-0.00125819	-1	83.4493	0.220082
"Jan 29 12:00 am"	-0.00111597	-1	75.9179	0.220082
"Jan 29 01:00 am"	-0.00099972	-1	69.1715	0.220082
"Jan 29 02:00 am"	-0.000891522	-1	63.1517	0.220082
"Jan 29 03:00 am"	-0.000798997	-1	57.7737	0.220082
"Jan 29 04:00 am"	-0.000718881	-1	52.9469	0.220082
"Jan 29 05:00 am"	-0.000648362	-1	48.6036	0.220082
"Jan 29 06:00 am"	-0.00058626	-1	44.6866	0.220082
"Jan 29 07:00 am"	-0.000531372	-1	41.1462	0.220082
"Jan 29 08:00 am"	0.0205245	-1	113.766	0.220082
"Jan 29 09:00 am"	0.833085	0.566466	212.377	0.543827
"Jan 29 10:00 am"	1.18781	0.605449	212.377	0.727866
"Jan 29 11:00 am"	1.17669	0.605613	212.377	0.720916
"Jan 29 12:00 pm"	1.20153	0.605639	212.377	0.736113
"Jan 29 01:00 pm"	1.20086	0.605652	212.377	0.735693
"Jan 29 02:00 pm"	1.19198	0.605648	212.377	0.730254
"Jan 29 03:00 pm"	1.00799	0.604981	212.377	0.618003
"Jan 29 04:00 pm"	0.526007	0.605703	212.377	0.322213
"Jan 29 05:00 pm"	0.0841134	-1	188.889	0.220082
"Jan 29 06:00 pm"	-0.00777887	-1	156.648	0.220082
"Jan 29 07:00 pm"	-0.00372718	-1	124.181	0.220082
"Jan 29 08:00 pm"	-0.00137684	-1	111.056	0.220082
"Jan 29 09:00 pm"	-0.00154322	-1	101.938	0.220082
"Jan 29 10:00 pm"	-0.00147618	-1	92.0148	0.220082
"Jan 29 11:00 pm"	-0.0012565	-1	83.3836	0.220082
"Jan 30 12:00 am"	-0.00113219	-1	75.7933	0.220082
"Jan 30 01:00 am"	-0.00101369	-1	68.9482	0.220082
"Jan 30 02:00 am"	-0.000903446	-1	62.8454	0.220082
"Jan 30 03:00 am"	-0.00080943	-1	57.3953	0.220082
"Jan 30 04:00 am"	-0.000743429	-1	52.4465	0.220082
"Jan 30 05:00 am"	-0.000670084	-1	47.9526	0.220082
"Jan 30 06:00 am"	-0.000605303	-1	43.9042	0.220082
"Jan 30 07:00 am"	-0.000533805	-1	40.3028	0.220082
"Jan 30 08:00 am"	0.0200792	-1	111.351	0.220082
"Jan 30 09:00 am"	0.546031	0.517938	212.377	0.377069
"Jan 30 10:00 am"	1.16777	0.605416	212.377	0.715617
"Jan 30 11:00 am"	1.14201	0.605407	212.377	0.699833
"Jan 30 12:00 pm"	1.16264	0.60559	212.377	0.712326
"Jan 30 01:00 pm"	0.237178	0.312112	212.377	0.220082
"Jan 30 02:00 pm"	1.13287	0.603313	212.377	0.695919
"Jan 30 03:00 pm"	0.966846	0.60542	212.377	0.592474
"Jan 30 04:00 pm"	0.488621	0.605808	212.377	0.299275
"Jan 30 05:00 pm"	0.0833666	-1	188.124	0.220082
"Jan 30 06:00 pm"	-0.00771216	-1	156.243	0.220082
"Jan 30 07:00 pm"	-0.00378947	-1	123.616	0.220082
"Jan 30 08:00 pm"	-0.00147421	-1	109.899	0.220082
"Jan 30 09:00 pm"	-0.00159121	-1	100.34	0.220082
"Jan 30 10:00 pm"	-0.00151643	-1	90.139	0.220082
"Jan 30 11:00 pm"	-0.00129262	-1	81.2565	0.220082
"Jan 31 12:00 am"	-0.00114535	-1	73.5156	0.220082
"Jan 31 01:00 am"	-0.00104144	-1	66.5293	0.220082
"Jan 31 02:00 am"	-0.000927925	-1	60.2546	0.220082
"Jan 31 03:00 am"	-0.000830521	-1	54.6565	0.220082
"Jan 31 04:00 am"	-0.000761988	-1	49.5788	0.220082
"Jan 31 05:00 am"	-0.000686419	-1	44.9713	0.220082
"Jan 31 06:00 am"	-0.000604894	-1	40.8796	0.220082
"Jan 31 07:00 am"	-0.000518936	-1	37.3366	0.220082
"Jan 31 08:00 am"	0.0270448	-1	130.096	0.220082
"Jan 31 09:00 am"	1.00808	0.604335	212.377	0.618521
"Jan 31 10:00 am"	1.28868	0.606332	212.377	0.788884
"Jan 31 11:00 am"	1.25163	0.605713	212.377	0.766748
"Jan 31 12:00 pm"	1.27121	0.605712	212.377	0.778743
"Jan 31 01:00 pm"	1.26951	0.605724	212.377	0.77769
"Jan 31 02:00 pm"	1.26164	0.605704	212.377	0.772887
"Jan 31 03:00 pm"	1.08036	0.605281	212.377	0.66215
"Jan 31 04:00 pm"	0.589708	0.605914	212.377	0.361149
"Jan 31 05:00 pm"	0.0858082	-1	190.622	0.220082
"Jan 31 06:00 pm"	-0.00799484	-1	157.469	0.220082
"Jan 31 07:00 pm"	-0.00377228	-1	124.377	0.220082
"Jan 31 08:00 pm"	-0.00140459	-1	111.101	0.220082
"Jan 31 09:00 pm"	-0.00156376	-1	101.819	0.220082
"Jan 31 10:00 pm"	-0.0015106	-1	91.7073	0.220082
"Jan 31 11:00 pm"	-0.00126702	-1	82.9426	0.220082
"Feb 1 12:00 am"	-0.00114112	-1	75.2916	0.220082
"Feb 1 01:00 am"	-0.00103836	-1	68.3278	0.220082
"Feb 1 02:00 am"	-0.000924904	-1	62.0746	0.220082
"Feb 1 03:00 am"	-0.000827913	-1	56.4959	0.220082
"Feb 1 04:00 am"	-0.000744226	-1	51.4936	0.220082
"Feb 1 05:00 am"	-0.000670642	-1	46.9963	0.220082
"Feb 1 06:00 am"	-0.000605927	-1	42.9436	0.220082
"Feb 1 07:00 am"	-0.000534334	-1	39.3383	0.220082
"Feb 1 08:00 am"	0.0261718	-1	130.143	0.220082
"Feb 1 09:00 am"	0.988847	0.662435	212.377	0.596107
"Feb 1 10:00 am"	1.2687	0.605538	212.377	0.777361
"Feb 1 11:00 am"	1.24906	0.605704	212.377	0.765183
"Feb 1 12:00 pm"	1.2683	0.60571	212.377	0.776959
"Feb 1 01:00 pm"	1.26922	0.605726	212.377	0.777513
"Feb 1 02:00 pm"	1.27373	0.605729	212.377	0.780275
"Feb 1 03:00 pm"	1.09642	0.605639	212.377	0.671713
"Feb 1 04:00 pm"	0.606859	0.606846	212.377	0.371252
"Feb 1 05:00 pm"	0.0869787	-1	191.818	0.220082
"Feb 1 06:00 pm"	-0.00803867	-1	158.63	0.220082
"Feb 1 07:00 pm"	-0.00380155	-1	125.218	0.220082
"Feb 1 08:00 pm"	-0.0014176	-1	111.839	0.220082
"Feb 1 09:00 pm"	-0.0015777	-1	102.471	0.220082
"Feb 1 10:00 pm"	-0.00152251	-1	92.2774	0.220082
"Feb 1 11:00 pm"	-0.00129453	-1	83.3781	0.220082
"Feb 2 12:00 am"	-0.00116496	-1	75.5611	0.220082
"Feb 2 01:00 am"	-0.00104193	-1	68.5198	0.220082
"Feb 2 02:00 am"	-0.000927799	-1	62.2478	0.220082
"Feb 2 03:00 am"	-0.000830604	-1	56.6508	0.220082
"Feb 2 04:00 am"	-0.000762031	-1	51.5736	0.220082
"Feb 2 05:00 am"	-0.000686417	-1	46.9667	0.220082
"Feb 2 06:00 am"	-0.000604881	-1	42.8755	0.220082
"Feb 2 07:00 am"	-0.000518908	-1	39.3329	0.220082
"Feb 2 08:00 am"	0.0339715	-1	141.026	0.220082
"Feb 2 09:00 am"	1.00624	0.605314	212.377	0.616691
"Feb 2 10:00 am"	1.27079	0.605576	212.377	0.778612
"Feb 2 11:00 am"	1.25207	0.605714	212.377	0.767015
"Feb 2 12:00 pm"	1.26699	0.605719	212.377	0.776154
"Feb 2 01:00 pm"	1.26663	0.60573	212.377	0.775919
"Feb 2 02:00 pm"	1.26135	0.605717	212.377	0.772696
"Feb 2 03:00 pm"	1.08879	0.6055	212.377	0.667144
"Feb 2 04:00 pm"	0.608533	0.606792	212.377	0.3723
"Feb 2 05:00 pm"	0.0881527	-1	193.015	0.220082
"Feb 2 06:00 pm"	-0.00798395	-1	160.272	0.220082
"Feb 2 07:00 pm"	-0.00377066	-1	126.912	0.220082
"Feb 2 08:00 pm"	-0.00136707	-1	113.85	0.220082
"Feb 2 09:00 pm"	-0.00156249	-1	104.681	0.220082
"Feb 2 10:00 pm"	-0.0015102	-1	94.5745	0.220082
"Feb 2 11:00 pm"	-0.0012828	-1	85.7589	0.220082
"Feb 3 12:00 am"	-0.00115519	-1	78.0142	0.220082
"Feb 3 01:00 am"	-0.00103356	-1	71.0337	0.220082
"Feb 3 02:00 am"	-0.000936779	-1	64.7523	0.220082
"Feb 3 03:00 am"	-0.000838578	-1	59.101	0.220082
"Feb 3 04:00 am"	-0.000737865	-1	54.0955	0.220082
"Feb 3 05:00 am"	-0.000664899	-1	49.6395	0.220082
"Feb 3 06:00 am"	-0.000600991	-1	45.6217	0.220082
"Feb 3 07:00 am"	-0.000529929	-1	42.0471	0.220082
"Feb 3 08:00 am"	-4.71896e-05	-1	40.4313	0.220082
"Feb 3 09:00 am"	0.0111877	-1	81.0664	0.220082
"Feb 3 10:00 am"	-0.00108941	-1	112.046	0.220082
"Feb 3 11:00 am"	-0.00171211	-1	99.4528	0.220082
"Feb 3 12:00 pm"	-0.00119324	-1	90.6839	0.220082
"Feb 3 01:00 pm"	-0.00111246	-1	83.4099	0.220082
"Feb 3 02:00 pm"	-0.00101707	-1	76.5753	0.220082
"Feb 3 03:00 pm"	-0.000913837	-1	70.4334	0.220082
"Feb 3 04:00 pm"	-0.000834225	-1	64.8684	0.220082
"Feb 3 05:00 pm"	-0.000100875	-1	62.1883	0.220082
"Feb 3 06:00 pm"	-0.000790406	-1	59.2692	0.220082
"Feb 3 07:00 pm"	-0.000772365	-1	54.0632	0.220082
"Feb 3 08:00 pm"	-0.000690211	-1	49.4316	0.220082
"Feb 3 09:00 pm"	-0.000625639	-1	45.2556	0.220082
"Feb 3 10:00 pm"	-0.00056784	-1	41.4667	0.220082
"Feb 3 11:00 pm"	-0.000514391	-1	38.0405	0.220082
"Feb 4 12:00 am"	-0.000467525	-1	34.9376	0.220082
"Feb 4 01:00 am"	-0.000425838	-1	32.1203	0.220082
