%   T[K]              h[J/kg]             v[m3/kg]          s[J/(kg.K)]           Cp[J/kg/K]             k[W/m.K]             mu[Pa.s]                Pr[-]
 1003.00   7.812197584065e+05   1.932367149758e-04   1.741768888361e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1004.00   7.823990824065e+05   1.932367149758e-04   1.742944099123e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1005.00   7.835784064065e+05   1.932367149758e-04   1.744118139939e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1006.00   7.847577304065e+05   1.932367149758e-04   1.745291013137e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1007.00   7.859370544065e+05   1.932367149758e-04   1.746462721036e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1008.00   7.871163784065e+05   1.932367149758e-04   1.747633265949e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1009.00   7.882957024065e+05   1.932367149758e-04   1.748802650183e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1010.00   7.894750264065e+05   1.932367149758e-04   1.749970876037e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1011.00   7.906543504065e+05   1.932367149758e-04   1.751137945805e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1012.00   7.918336744065e+05   1.932367149758e-04   1.752303861771e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1013.00   7.930129984065e+05   1.932367149758e-04   1.753468626215e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1014.00   7.941923224065e+05   1.932367149758e-04   1.754632241410e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1015.00   7.953716464065e+05   1.932367149758e-04   1.755794709621e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1016.00   7.965509704065e+05   1.932367149758e-04   1.756956033107e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1017.00   7.977302944065e+05   1.932367149758e-04   1.758116214120e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1018.00   7.989096184065e+05   1.932367149758e-04   1.759275254907e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1019.00   8.000889424065e+05   1.932367149758e-04   1.760433157705e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1020.00   8.012682664065e+05   1.932367149758e-04   1.761589924748e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1021.00   8.024475904065e+05   1.932367149758e-04   1.762745558261e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1022.00   8.036269144065e+05   1.932367149758e-04   1.763900060463e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1023.00   8.048062384065e+05   1.932367149758e-04   1.765053433568e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1024.00   8.059855624065e+05   1.932367149758e-04   1.766205679782e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1025.00   8.071648864065e+05   1.932367149758e-04   1.767356801305e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1026.00   8.083442104065e+05   1.932367149758e-04   1.768506800330e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1027.00   8.095235344065e+05   1.932367149758e-04   1.769655679044e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1028.00   8.107028584065e+05   1.932367149758e-04   1.770803439628e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1029.00   8.118821824065e+05   1.932367149758e-04   1.771950084256e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1030.00   8.130615064065e+05   1.932367149758e-04   1.773095615096e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1031.00   8.142408304065e+05   1.932367149758e-04   1.774240034310e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1032.00   8.154201544065e+05   1.932367149758e-04   1.775383344053e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1033.00   8.165994784065e+05   1.932367149758e-04   1.776525546475e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1034.00   8.177788024065e+05   1.932367149758e-04   1.777666643717e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1035.00   8.189581264065e+05   1.932367149758e-04   1.778806637917e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1036.00   8.201374504065e+05   1.932367149758e-04   1.779945531205e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1037.00   8.213167744065e+05   1.932367149758e-04   1.781083325706e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1038.00   8.224960984065e+05   1.932367149758e-04   1.782220023537e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1039.00   8.236754224065e+05   1.932367149758e-04   1.783355626811e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1040.00   8.248547464065e+05   1.932367149758e-04   1.784490137634e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1041.00   8.260340704065e+05   1.932367149758e-04   1.785623558105e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1042.00   8.272133944065e+05   1.932367149758e-04   1.786755890318e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1043.00   8.283927184065e+05   1.932367149758e-04   1.787887136361e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1044.00   8.295720424065e+05   1.932367149758e-04   1.789017298316e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1045.00   8.307513664065e+05   1.932367149758e-04   1.790146378259e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1046.00   8.319306904065e+05   1.932367149758e-04   1.791274378259e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1047.00   8.331100144065e+05   1.932367149758e-04   1.792401300380e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1048.00   8.342893384065e+05   1.932367149758e-04   1.793527146681e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1049.00   8.354686624065e+05   1.932367149758e-04   1.794651919213e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1050.00   8.366479864065e+05   1.932367149758e-04   1.795775620023e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1051.00   8.378273104065e+05   1.932367149758e-04   1.796898251151e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1052.00   8.390066344065e+05   1.932367149758e-04   1.798019814632e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1053.00   8.401859584065e+05   1.932367149758e-04   1.799140312494e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1054.00   8.413652824065e+05   1.932367149758e-04   1.800259746761e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1055.00   8.425446064065e+05   1.932367149758e-04   1.801378119449e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1056.00   8.437239304065e+05   1.932367149758e-04   1.802495432571e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1057.00   8.449032544065e+05   1.932367149758e-04   1.803611688132e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1058.00   8.460825784065e+05   1.932367149758e-04   1.804726888132e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1059.00   8.472619024065e+05   1.932367149758e-04   1.805841034565e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1060.00   8.484412264065e+05   1.932367149758e-04   1.806954129421e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1061.00   8.496205504065e+05   1.932367149758e-04   1.808066174683e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1062.00   8.507998744065e+05   1.932367149758e-04   1.809177172328e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1063.00   8.519791984065e+05   1.932367149758e-04   1.810287124328e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1064.00   8.531585224065e+05   1.932367149758e-04   1.811396032649e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1065.00   8.543378464065e+05   1.932367149758e-04   1.812503899253e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1066.00   8.555171704065e+05   1.932367149758e-04   1.813610726095e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1067.00   8.566964944065e+05   1.932367149758e-04   1.814716515125e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1068.00   8.578758184065e+05   1.932367149758e-04   1.815821268286e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1069.00   8.590551424065e+05   1.932367149758e-04   1.816924987519e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1070.00   8.602344664065e+05   1.932367149758e-04   1.818027674756e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1071.00   8.614137904065e+05   1.932367149758e-04   1.819129331926e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1072.00   8.625931144065e+05   1.932367149758e-04   1.820229960950e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1073.00   8.637724384065e+05   1.932367149758e-04   1.821329563747e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1074.00   8.649517624065e+05   1.932367149758e-04   1.822428142229e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1075.00   8.661310864065e+05   1.932367149758e-04   1.823525698302e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1076.00   8.673104104065e+05   1.932367149758e-04   1.824622233866e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1077.00   8.684897344065e+05   1.932367149758e-04   1.825717750820e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1078.00   8.696690584065e+05   1.932367149758e-04   1.826812251052e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1079.00   8.708483824065e+05   1.932367149758e-04   1.827905736448e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1080.00   8.720277064065e+05   1.932367149758e-04   1.828998208889e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1081.00   8.732070304065e+05   1.932367149758e-04   1.830089670249e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1082.00   8.743863544065e+05   1.932367149758e-04   1.831180122399e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1083.00   8.755656784065e+05   1.932367149758e-04   1.832269567203e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1084.00   8.767450024065e+05   1.932367149758e-04   1.833358006520e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1085.00   8.779243264065e+05   1.932367149758e-04   1.834445442205e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1086.00   8.791036504065e+05   1.932367149758e-04   1.835531876106e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1087.00   8.802829744065e+05   1.932367149758e-04   1.836617310068e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1088.00   8.814622984065e+05   1.932367149758e-04   1.837701745930e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1089.00   8.826416224065e+05   1.932367149758e-04   1.838785185526e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1090.00   8.838209464065e+05   1.932367149758e-04   1.839867630684e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1091.00   8.850002704065e+05   1.932367149758e-04   1.840949083229e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1092.00   8.861795944065e+05   1.932367149758e-04   1.842029544979e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1093.00   8.873589184065e+05   1.932367149758e-04   1.843109017748e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1094.00   8.885382424065e+05   1.932367149758e-04   1.844187503345e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1095.00   8.897175664065e+05   1.932367149758e-04   1.845265003573e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1096.00   8.908968904065e+05   1.932367149758e-04   1.846341520232e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1097.00   8.920762144065e+05   1.932367149758e-04   1.847417055116e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1098.00   8.932555384065e+05   1.932367149758e-04   1.848491610013e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1099.00   8.944348624065e+05   1.932367149758e-04   1.849565186709e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1100.00   8.956141864065e+05   1.932367149758e-04   1.850637786982e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1101.00   8.967935104065e+05   1.932367149758e-04   1.851709412606e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1102.00   8.979728344065e+05   1.932367149758e-04   1.852780065353e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1103.00   8.991521584065e+05   1.932367149758e-04   1.853849746985e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1104.00   9.003314824065e+05   1.932367149758e-04   1.854918459264e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1105.00   9.015108064065e+05   1.932367149758e-04   1.855986203945e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1106.00   9.026901304065e+05   1.932367149758e-04   1.857052982778e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1107.00   9.038694544065e+05   1.932367149758e-04   1.858118797509e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1108.00   9.050487784065e+05   1.932367149758e-04   1.859183649880e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1109.00   9.062281024065e+05   1.932367149758e-04   1.860247541625e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1110.00   9.074074264065e+05   1.932367149758e-04   1.861310474478e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1111.00   9.085867504065e+05   1.932367149758e-04   1.862372450165e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1112.00   9.097660744065e+05   1.932367149758e-04   1.863433470407e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1113.00   9.109453984065e+05   1.932367149758e-04   1.864493536924e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1114.00   9.121247224065e+05   1.932367149758e-04   1.865552651428e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1115.00   9.133040464065e+05   1.932367149758e-04   1.866610815627e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1116.00   9.144833704065e+05   1.932367149758e-04   1.867668031226e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1117.00   9.156626944065e+05   1.932367149758e-04   1.868724299923e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1118.00   9.168420184065e+05   1.932367149758e-04   1.869779623412e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1119.00   9.180213424065e+05   1.932367149758e-04   1.870834003386e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1120.00   9.192006664065e+05   1.932367149758e-04   1.871887441528e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1121.00   9.203799904065e+05   1.932367149758e-04   1.872939939520e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1122.00   9.215593144065e+05   1.932367149758e-04   1.873991499038e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1123.00   9.227386384065e+05   1.932367149758e-04   1.875042121755e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1124.00   9.239179624065e+05   1.932367149758e-04   1.876091809339e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1125.00   9.250972864065e+05   1.932367149758e-04   1.877140563452e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1126.00   9.262766104065e+05   1.932367149758e-04   1.878188385753e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1127.00   9.274559344065e+05   1.932367149758e-04   1.879235277897e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1128.00   9.286352584065e+05   1.932367149758e-04   1.880281241533e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1129.00   9.298145824065e+05   1.932367149758e-04   1.881326278308e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1130.00   9.309939064065e+05   1.932367149758e-04   1.882370389861e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1131.00   9.321732304065e+05   1.932367149758e-04   1.883413577831e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1132.00   9.333525544065e+05   1.932367149758e-04   1.884455843850e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1133.00   9.345318784065e+05   1.932367149758e-04   1.885497189545e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1134.00   9.357112024065e+05   1.932367149758e-04   1.886537616541e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1135.00   9.368905264065e+05   1.932367149758e-04   1.887577126457e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1136.00   9.380698504065e+05   1.932367149758e-04   1.888615720909e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1137.00   9.392491744065e+05   1.932367149758e-04   1.889653401508e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1138.00   9.404284984065e+05   1.932367149758e-04   1.890690169859e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1139.00   9.416078224065e+05   1.932367149758e-04   1.891726027567e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1140.00   9.427871464065e+05   1.932367149758e-04   1.892760976228e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1141.00   9.439664704065e+05   1.932367149758e-04   1.893795017438e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1142.00   9.451457944065e+05   1.932367149758e-04   1.894828152787e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1143.00   9.463251184065e+05   1.932367149758e-04   1.895860383859e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1144.00   9.475044424065e+05   1.932367149758e-04   1.896891712237e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1145.00   9.486837664065e+05   1.932367149758e-04   1.897922139497e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1146.00   9.498630904065e+05   1.932367149758e-04   1.898951667215e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1147.00   9.510424144065e+05   1.932367149758e-04   1.899980296957e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1148.00   9.522217384065e+05   1.932367149758e-04   1.901008030291e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1149.00   9.534010624065e+05   1.932367149758e-04   1.902034868776e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1150.00   9.545803864065e+05   1.932367149758e-04   1.903060813969e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1151.00   9.557597104065e+05   1.932367149758e-04   1.904085867424e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1152.00   9.569390344065e+05   1.932367149758e-04   1.905110030689e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1153.00   9.581183584065e+05   1.932367149758e-04   1.906133305310e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1154.00   9.592976824065e+05   1.932367149758e-04   1.907155692826e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1155.00   9.604770064065e+05   1.932367149758e-04   1.908177194775e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1156.00   9.616563304065e+05   1.932367149758e-04   1.909197812689e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1157.00   9.628356544065e+05   1.932367149758e-04   1.910217548098e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1158.00   9.640149784065e+05   1.932367149758e-04   1.911236402526e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1159.00   9.651943024065e+05   1.932367149758e-04   1.912254377493e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1160.00   9.663736264065e+05   1.932367149758e-04   1.913271474518e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1161.00   9.675529504065e+05   1.932367149758e-04   1.914287695112e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1162.00   9.687322744065e+05   1.932367149758e-04   1.915303040786e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1163.00   9.699115984065e+05   1.932367149758e-04   1.916317513044e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1164.00   9.710909224065e+05   1.932367149758e-04   1.917331113388e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1165.00   9.722702464065e+05   1.932367149758e-04   1.918343843315e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1166.00   9.734495704065e+05   1.932367149758e-04   1.919355704319e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1167.00   9.746288944065e+05   1.932367149758e-04   1.920366697889e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1168.00   9.758082184065e+05   1.932367149758e-04   1.921376825512e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1169.00   9.769875424065e+05   1.932367149758e-04   1.922386088670e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1170.00   9.781668664065e+05   1.932367149758e-04   1.923394488841e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1171.00   9.793461904065e+05   1.932367149758e-04   1.924402027500e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1172.00   9.805255144065e+05   1.932367149758e-04   1.925408706117e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1173.00   9.817048384065e+05   1.932367149758e-04   1.926414526160e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1174.00   9.828841624065e+05   1.932367149758e-04   1.927419489091e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1175.00   9.840634864065e+05   1.932367149758e-04   1.928423596371e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1176.00   9.852428104065e+05   1.932367149758e-04   1.929426849455e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1177.00   9.864221344065e+05   1.932367149758e-04   1.930429249795e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1178.00   9.876014584065e+05   1.932367149758e-04   1.931430798839e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1179.00   9.887807824065e+05   1.932367149758e-04   1.932431498033e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1180.00   9.899601064065e+05   1.932367149758e-04   1.933431348817e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1181.00   9.911394304065e+05   1.932367149758e-04   1.934430352629e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1182.00   9.923187544065e+05   1.932367149758e-04   1.935428510903e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1183.00   9.934980784065e+05   1.932367149758e-04   1.936425825068e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1184.00   9.946774024065e+05   1.932367149758e-04   1.937422296551e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
 1185.00   9.958567264065e+05   1.932367149758e-04   1.938417926774e+03   1.179324000000e+03   5.000000000000e+00   0.000000000000e+00   0.000000000000e+00
